Cluster,Position,Updated,Type,Requested,Alternative Name,Unit,Fuel Type,Net MW,Summer MW,Winter MW,County,State,Op Date,Sync Date,W/ D Date,Interconnection Location,Serv,SIS Complete,I39,TO Report,Dev,Zone,FS,SIS,OS,FAC,IA,Project Status
,83,,ETU,2001-03-12,"Neptune Phase7 Wyman Export to Boston, CT, NYC or ",,,,,,Cumberland,ME,2004-03-31,,,Wyman 345 kV (Bi-Polar HVDC Terminal),MIS,False,False,,,SEMA,,,,,,
,84,,G,2001-03-13,Phase 1 - Nantucket Shouls Wind,,,,,,Barnstable,MA,2007-12-31,,,Near Barnstable 115kV Substation,MIS,False,False,,,SEMA,,,,,,
,84,,G,2001-03-13,Phase 2 - Nantucket Shouls Wind,,,,,,Barnstable,MA,2008-12-31,,,Near Barnstable 115kV Substation,MIS,False,False,,,SEMA,,,,,,
,84,,G,2001-03-13,Phase 3 - Nantucket Shouls Wind,,,,,,Barnstable,MA,2009-12-31,,,Near Barnstable 115kV Substation,MIS,False,False,,,SEMA,,,,,,
,84,,G,2001-03-13,Phase 4 - Nantucket Shouls Wind,,,,,,Barnstable,MA,2010-12-31,,,Near Barnstable 115kV Substation,MIS,False,False,,,SEMA,,,,,,
,84,,G,2001-03-13,Phase I - Nantucket Sound Wind Project,,,,,,Barnstable,MA,2004-12-31,,,Near Barnstable 115kV Substation,MIS,False,False,,,SEMA,,,,,,
,84,,G,2001-03-13,Phase 2 - Nantucket Sound Wind,,,,,,Barnstable,MA,2005-12-31,,,Near Barnstable 115kV Substation,MIS,False,False,,,SEMA,,,,,,
,85,,G,2001-04-04,Pilgrim Power Uprate,ST,NUC,,,,Plymouth,MA,2003-08-01,,,Increase Existing Unit Capacity,MIS,True,True,NSTAR,,SEMA,,,,,,
,86,,ETU,2001-05-21,New York Interface LTF PtP Out Service,,,,,,,  ,2002-01-01,,,Increase Export Capability to New York,MIS,False,False,,,,,,,,,
,87,,ETU,2001-05-24,Stage II Cross Sound Cable HVDC Interconnection ,,,,,,New Haven,CT,2003-07-01,,,HVDC terminal adjacent to East Shore 345kV Substat,MIS,False,False,,,CT,,,,,,
,88,2017-04-21 06:47:32.096,ETU,2001-06-01,Increase Orrington South Transfer Limit,,,,,,,,2007-12-01,,2008-01-02,,MIS,True,True,BHE,,ME,,,,,,
,89,2017-01-13 08:33:16.450,G,2001-06-06,Cape Wind Turbine Generators,WT,WND,454.00,454.00,454.00,,MA,2018-12-31,2018-10-01,2017-01-12,Near Barnstable 115 kV Substation,NR,True,True,ISO-NE,,SEMA,Document Posted,Document Posted,Document Posted,,Executed,
,90,,G,2001-06-08,Cabot Station CUO Uprate,HD,WAT,,,,Franklin,MA,2004-05-01,,,Increase generating capacity from 53.0 MW to 61.8 ,MIS,True,True,NU,,WMA,,,,,,
,91,,ETU,2001-06-12,New York Interface LTF PtP Out Service,,,,,,,  ,2002-06-01,,,Increase Export Capability to New York,MIS,False,False,,,,,,,,,
,91,,ETU,2001-06-12,New York Interface LTF PtP Out Service,,,,,,,  ,2003-06-01,,,Increase Export Capability to New York,MIS,False,False,,,,,,,,,
,92,,ETU,2001-06-26,"Sithe Mystic 4,5,6 Reconfiguration of Interconnect",,,,,,Middlesex,MA,2003-03-31,,,"Reconfigure Mystic 4,5,6 Interconnection from Myst",MIS,False,False,,,BOST,,,,,,
,93,,ETU,2001-07-06,New York Interface LTF PtP Out Service,,,,,,,  ,2002-01-01,,,Increase Export Capability to New York,MIS,False,False,,,,,,,,,
,93,,ETU,2001-07-06,New York Interface LTF PtP Out Service,,,,,,,  ,2002-01-01,,,Increase Export Capability to New York,MIS,False,False,,,,,,,,,
,93,,ETU,2001-07-06,"HVDC Interconn. betw. Norwalk Stat, CT & Shore Rd ",,,,,,,CT,2004-05-01,,,"Interconnection between Norwalk Stat, CT & Shore R",MIS,False,False,,,NOR,,,,,,
,93,,ETU,2001-07-06,"HVDC Interconn. betw. Norwalk Stat, CT & Shore Rd ",,,,,,,CT,2004-05-01,,,"Interconnection between Norwalk Stat, CT & Shore R",MIS,False,False,,,NOR,,,,,,
,94,,G,2001-07-17,CPV New Britain LLC,,,,,,Hartford,CT,2005-07-01,,,Interconnection South New Britain CT 115 kV Corrid,MIS,False,False,,,CT,,,,,,
,95,2011-07-12 00:00:00.000,G,2001-11-21,Kleen Energy Project,CC,DFO NG,619.80,619.80,620.00,Middlesex,CT,2011-07-12,2011-05-03,,Sectionalize 353 Line,CNR,True,True,ISO-NE,,CT,,,,,,
,96,,G,2001-12-12,Great Northern - Millinocket,HW,WAT,,126.00,126.00,Penobscot,ME,2003-05-20,,,115 kV connection to Chester 115 kV Substation,MIS,True,True,BHE,,BHE,,,,,,
,97,,ETU,2001-12-26,Western Maine Area Export Enhancement,,,,,,,  ,,,,Increase Export Capability from Rumford Power Asso,MIS,False,False,,,ME,,,,,,
,98,,G,2002-06-03,Redington Wind Farm Phase II,,,,,,Franklin,ME,2005-12-01,,,Bigelow 115 kV Substation,MIS,False,False,,,ME,,,,,,
,99,,G,2002-08-08,Millstone 2 Upgrade7,ST,NUC,,897.50,905.70,New London,CT,2004-03-10,,,Increase Existing Unit Capacity,MIS,True,True,ISO-NE,,CT,,,,,,
,99,,G,2002-08-08,Millstone 3 Upgrade7,ST,NUC,,1195.00,1207.40,New London,CT,2006-05-08,,,Increase Existing Unit Capacity,MIS,True,True,ISO-NE,,CT,,,,,,
,100,,G,2002-12-12,VT Yankee Nuclear Power Station Upgrade7,ST,NUC,,634.50,641.50,Windham,VT,2006-05-08,,,Increase Existing Unit Capacity,MIS,True,True,ISO-NE,,VT,,,,,,
,101,,G,2003-01-15,Seabrook Power Uprate7,ST,NUC,,1265.00,1265.00,Rockingham,NH,2006-10-31,,,Increase Existing Unit Capacity,MIS,True,True,ISO-NE,,NH,,,,,,
,102,2008-10-14 00:00:00.000,G,2003-02-04,Peabody Power,GT,DFO NG,,97.20,97.20,Essex,MA,2008-05-01,2008-02-01,2008-10-14,C155 & B154 - 115 kV Lines,MIS,True,True,NGRID,,BOST,,,,,,
,103,,G,2003-03-04,Waterside Power,GT,,,,,Fairfield,CT,2003-06-01,,,Waterside 115 kV,MIS,True,True,ISO-NE,,NOR,,,,,,
,104,2010-07-16 00:00:00.000,G,2003-03-06,Waterside Power - 180 MW,GT,DFO NG,203.90,203.90,207.20,Fairfield,CT,2011-12-31,2011-09-30,2010-07-12,Waterside 115 kV,CNR,True,True,ISO-NE,PD,NOR,,,,Document Posted,,
,105,,G,2003-03-10,Evergreen Wind Power - Bagley Mountain,,,,,,Penobscot,ME,2004-07-01,,,Chester 115 kV,MIS,False,False,,,BHE,,,,,,
,105,,G,2003-03-10,Evergreen Wind Power - Blueberry Barrens,,,,,,Washington,ME,2004-10-01,,,Deblois 115 kV,MIS,False,False,,,BHE,,,,,,
,106,2009-10-02 00:00:00.000,G,2003-03-18,Ridgewood RI Generation Phase I,IC,LFG,,4.20,4.20,Providence,RI,2004-02-18,,,Johnston Substation Distribution System,MIS,True,True,NGRID,,RI,,,,,,
,106,2009-10-02 00:00:00.000,G,2003-03-18,Ridgewood RI Generation Phase II,IC,LFG,,4.20,4.20,Providence,RI,2005-11-20,,,Johnston Substation Distribution System,MIS,True,True,NGRID,,RI,,,,,,
,107,,G,2003-04-07,SNEW Summer '03 Temporary Generator,GT,NG,,19.44,,Fairfield,CT,2003-06-01,,,Norwalk 27.6 kV,MIS,True,True,ISO-NE,,NOR,,,,,,
,108,2012-12-27 00:00:00.000,G,2003-05-12,Hoosac Wind Project,WT,WND,28.50,28.50,28.50,Berkshire & Franklin,MA,2012-12-27,2012-12-05,,Line Y25S,NR,True,True,NGRID,,WMA,,,,,,
,109,2008-12-31 00:00:00.000,G,2003-06-12,AWT Fitchburg Wind Project,WT,WND,12.00,,,Worcester,MA,2004-10-01,,2008-12-31,Ashburnham No. 610 - 13.8 kV,MIS,False,False,,,WMA,,,,,,
,110,,G,2003-07-07,UCONN  COGEN Facility,,NG,,24.90,24.90,Tolland,CT,2005-10-19,,,Mansfield 69 kV,MIS,True,True,ISO-NE,,CT,,,,,,
,111,,G,2003-07-21,GLHA James River/Fraser Paper7,,WAT,,25.00,25.00,Coos,NH,2004-06-22,,,Berlin 115 kV,MIS,True,True,ISO-NE,,NH,,,,,,
,112,,G,2003-09-15,NECCO Cogen,IC,DFO,,,,Suffolk,MA,2003-10-01,,,Everett 23 kV,MIS,True,False,NGRID,,BOST,,,,,,
,113,,G,2003-09-29,Sheffield Wind Power Project,,,,,,Caledonia,VT,2005-12-31,,,TBD,MIS,False,False,,,VT,,,,,,
,114,,G,2003-10-02,"Waterside Power, LLC",GT,DFO,,69.30,74.10,Fairfield,CT,2004-06-01,,,Waterside 115 kV,MIS,True,True,ISO-NE,,NOR,,,,,,
,115,2008-12-31 00:00:00.000,G,2003-10-27,SNEW Summer '04 Temporary Generator,GT,DFO,0.00,23.80,,Fairfield,CT,2004-06-01,,2008-12-31,Norwalk 27.6 kV,MIS,False,False,,,NOR,,,,,,
,116,2012-06-11 00:00:00.000,G,2003-11-10,East Haven Wind Farm,WT,WND,6.00,,,Essex,VT,2012-10-30,,,Village of Lyndonville Elec. Dept. Distribution Sy,,False,False,,,VT,,,,,,
,117,,G,2003-12-08,Waterside Power - 23 MW,,,,,,Fairfield,CT,2004-06-01,,,Waterside 115 kV - Norwalk/Stamford,MIS,False,False,,,NOR,,,,,,
,118,,G,2003-12-29,Bridgeport Harbor Units 5 & 6,,,,,,Fairfield,CT,2005-05-01,,,Paquonnock 115 kV Substation,MIS,False,False,,,SWCT,,,,,,
,118,,G,2003-12-29,New Haven Harbor Units 2 & 3,,,,,,New Haven,CT,2005-05-01,,,East Shore 115 kV Substation,MIS,False,False,,,SWCT,,,,,,
,119,2007-10-19 00:00:00.000,G,2004-01-16,Ridgebury Power,,,,,,Fairfield,CT,2004-06-01,,2007-10-19,CL&P Distribution System,MIS,False,False,,,SWCT,,,,,,
,120,,G,2004-05-10,Univ. of NH - CHP,,,,,,Strafford,NH,,,,PSNH Dist. Sys./Madbury 115 kV,MIS,False,False,,,NH,,,,,,
,121,,G,2004-06-22,"Third Taxing District Units 1, 2 & 3",,DFO,,6.00,6.00,Fairfield,CT,2005-03-28,,,CL&P 27.6 kV Distribution System/Norwalk 115kV,MIS,False,True,,,NOR,,,,,,
,122,,G,2004-07-20,Rand-Whitney Co-Gen,,DFO NG,,11.87,14.86,New London,CT,2005-01-03,,,CL&P Distribution System/Montville 115 kV,MIS,True,True,ISO-NE,,CT,,,,,,
,123,,G,2004-10-04,GenPower Athens,,,,,,Somerset,ME,2006-06-01,,,Gorbell Tap of CMP's Detroit-Wyman Hydro 66 - 115 ,MIS,False,False,,,ME,,,,,,
,124,,G,2004-10-27,Hardscrabble Mountain Project,,,,,,Caledonia,VT,2006-03-31,,,St. Johnsbury- Irasburg 115 kV Line,MIS,False,False,,,VT,,,,,,
,125,2008-02-18 00:00:00.000,G,2004-11-02,Cos Cob Redevelopment,GT,KER,,36.00,45.80,Fairfield,CT,2008-05-31,,,Cos Cob 115 kV Substation,MIS,True,True,ISO-NE,,NOR,,,,,,
,125,2010-02-16 00:00:00.000,G,2004-11-02,Norwalk Harbor Station Redevelopment,GT,KER,322.50,322.50,330.00,Fairfield,CT,2013-02-28,2012-12-31,2010-02-16,Norwalk 345 kV Station,CNR,True,False,ISO-NE,BL,NOR,,,,,,
,125,,G,2004-11-02,Devon Station Redevelopment,,,,,,New Haven,CT,2010-07-15,,,Devon 115 kV Substation,MIS,False,False,,,SWCT,,,,,,
,126,,G,2004-11-09,Biomass,ST,WDS,,40.00,,Cheshire,NH,2007-07-01,,,"N-186, 115kV line between Vernon Road Tap and  bor",MIS,False,False,,,NH,,,,,,
,127,2009-05-22 00:00:00.000,G,2004-11-15,Lempster,WT,WND,24.00,24.00,24.00,Sullivan,NH,2008-11-10,2008-09-04,,PSNH 34.5 kV circuit from Newport Substation,MIS,True,True,NU,,NH,,,,,,
,128,,G,2005-02-11,Biomass,ST,WDS,,39.00,42.00,Litchfield,CT,2007-07-31,2007-05-31,,TBD,MIS,False,False,,,,,,,,,
,129,,G,2005-02-28,Georgia Pacific,ST,WDS,,16.00,16.00,Penobscot,ME,2005-04-04,,,BHE's Line 5 - 46kV,MIS,True,True,ISO-NE,,BHE,,,,,,
,130,,G,2005-05-24,Wind Project,WT,WND,,53.00,53.00,Caledonia,VT,2007-09-01,2007-08-01,2006-09-22,Irasburg - St. Johnsbury 115 kV,MIS,False,False,,,VT,,,,,,
,131,2008-02-18 00:00:00.000,G,2005-06-21,Wind Project,WT,WND,,90.00,90.00,Franklin,ME,2010-12-31,2010-06-01,2008-09-25,Bigelow Substation,MIS,True,True,ISO-NE,,ME,,,,,,
,132,2008-06-30 00:00:00.000,G,2005-07-21,Wind Project,WT,WND,,9.00,9.00,Bennington,VT,2007-12-31,2007-06-01,2008-06-30,Bennington - Brattleboro 46 kV,MIS,False,False,,,VT,,,,,,
,133,,G,2005-08-01,Combined Cycle,CC,DFO,,115.00,124.00,Orleans,VT,2010-01-31,2009-12-31,,Newport 115 kV Substation,MIS,False,False,,,VT,,,,,,
,134,2008-02-18 00:00:00.000,G,2005-08-03,Wind Project,WT,WND,,45.00,45.00,Bennington,VT,2010-12-30,2010-09-29,2008-08-19,"Y-25 North, 69 kV line between Searsburg and Benni",MIS,False,False,ISO-NE,,VT,,,,,,
,135,2012-04-24 00:00:00.000,G,2005-08-19,Russell Biomass,ST,WDS,55.00,55.00,55.00,Hampden,MA,2015-08-01,2015-03-01,2012-03-15,Blanford - Southwick - Elm 115 kV line,CNR,True,True,ISO-NE,,WMA,Document Posted,,,,,
,136,2007-04-03 00:00:00.000,G,2005-08-19,Biomass,ST,WDS,,39.00,40.00,Somerset,ME,2008-12-31,2008-09-30,2007-04-03,Gorbell Tap of CMP's Detroit-Wyman Hydro 66 - 115 ,MIS,False,False,ISO-NE,,ME,,,,,,
,137,2011-07-07 00:00:00.000,G,2005-09-23,Rumford Hydro Configuration Modification,HD,WAT,0.00,,,Oxford,ME,2011-06-21,2011-05-20,,CMP 115 kV Line 218,,True,True,ISO-NE,,ME,,,,Document Posted,,
,138,2009-11-02 00:00:00.000,G,2005-09-26,Kibby Wind Project,WT,WND,65.00,65.00,65.00,Franklin,ME,2009-10-30,2009-09-30,,Bigelow Substation,CNR,True,True,ISO-NE,,ME,,,,,,
,138,2010-10-26 00:00:00.000,G,2005-09-26,Kibby Wind Project,WT,WND,65.50,65.50,65.50,Franklin,ME,2010-10-26,2010-09-15,,Bigelow Substation,CNR,True,True,ISO-NE,,ME,,,,,,
,139,2009-05-15 00:00:00.000,G,2005-10-14,Lowell Power Generators,GT,NG,99.00,99.00,99.00,Middlesex,MA,2010-06-01,2010-04-01,2009-04-29,J162 115kV line between Tewksbury and Perry Street,MIS,True,True,ISO-NE,,CMA,,Document Posted,,,,
,140,2007-09-30 00:00:00.000,G,2005-12-13,A. L. Pierce,GT,DFO NG,,89.35,99.56,New Haven,CT,2007-10-01,,,"Wallingford Electrical Division, East Street Subst",MIS,True,True,ISO-NE,,SWCT,,,,,,
,141,2007-02-07 00:00:00.000,G,2005-12-14,Gas Turbine,GT,DFO NG,,200.00,200.00,Middlesex,MA,2009-09-30,2009-08-31,2007-02-07,115 kV O 167 line between Everett and Mystic Subst,MIS,False,False,ISO-NE,,BOST,,Document Posted,,,,
,142,,G,2005-12-21,Wind Project,WT,WND,,48.00,48.00,Windham,VT,2008-05-31,2008-03-31,2006-04-13,CVPS Londonderry Substation 46 kV,MIS,False,False,,,VT,,,,,,
,143,,G,2006-01-16,Land Fill Gas,IC,LFG,,25.00,25.00,Providence,RI,2007-06-30,2007-06-01,2006-04-25,Johnston Substation Distribution System,MIS,False,False,,,RI,,,,,,
,144,,G,2006-02-06,Biomass,ST,WDS,,25.00,27.50,Windsor,VT,2009-04-30,2009-02-28,,VELCO Coolidge Substation,MIS,False,False,,,VT,,,,,,
,145,2007-08-31 00:00:00.000,G,2006-02-13,Wind Project,WT,WND,,51.00,51.00,Windham,CT,2009-12-31,2009-12-01,2008-06-20,CL&P 115 kV 1607 line,MIS,False,False,ISO-NE,,CT,,,,,,
,146,,G,2006-02-21,Devon 10,GT,JF KER,,17.00,20.00,New Haven,CT,2006-06-29,,,CL&P Devon Substation,MIS,True,True,ISO-NE,,SWCT,,,,,,
,147,2007-08-31 00:00:00.000,G,2006-02-28,Gas Turbine,GT,DFO,,168.20,168.20,Suffolk,MA,2010-06-01,2010-04-01,2007-11-02,NSTAR Chelsea Substation,MIS,False,False,ISO-NE,,BOST,,,,,,
,148,2013-04-16 14:35:21.107,G,2006-03-06,Comerford Unit #1,HD,WAT,-17.00,24.30,24.50,Grafton,NH,2009-11-30,2009-11-30,,NGRID Comerford Substation,CNR,True,True,ISO-NE,,NH,,,,,,
,148,2011-03-21 00:00:00.000,G,2006-03-06,Comerford Unit #3,HD,WAT,8.30,48.20,38.50,Grafton,NH,2011-03-25,2011-02-15,,NGRID Comerford Substation,CNR,True,True,ISO-NE,,NH,,,,,,
,148,2012-03-28 00:00:00.000,G,2006-03-06,Comerford Unit #2,HD,WAT,8.40,48.30,48.50,Grafton,NH,2012-03-12,2012-02-27,,NGRID Comerford Substation,CNR,True,True,ISO-NE,,NH,,,,,,
,148,2013-03-26 12:22:39.797,G,2006-03-06,Comerford Unit #4,HD,WAT,8.30,48.20,48.50,Grafton,NH,2013-03-22,2012-12-25,,NGRID Comerford Substation,,True,True,ISO-NE,,NH,,Document Posted,,,Executed,In Service
,149,2017-04-21 06:48:04.014,ETU,2006-03-10,Transmission Expansion,,,,,,,CT,2006-11-01,,2007-12-04,,,False,False,ISO-NE,,CT,,,,,,
,150,2013-12-12 09:30:14.480,G,2006-05-25,Plainfield Renewable Energy Project,ST,WDS,37.50,37.50,38.50,Windham,CT,2013-12-12,2013-11-07,,CLP Fry Brook Substation,CNR,True,True,ISO-NE,,CT,,Document Posted,,,Executed,In Service
,151,,G,2006-05-30,Fitchburg Renewable Energy,IC,LFG,,7.20,7.20,Worcester,MA,2007-08-29,,,NGRID E. Westminster Substation 13.8 kV,MIS,True,True,NGRID,,CMA,,,,,,
,152,,G,2006-05-30,MATEP (Medical Area Total Energy Project),OT,DFO NG,,42.00,42.00,Suffolk,MA,,,,NSTAR Brighton Substation,MIS,False,True,NSTAR,,BOST,,,,,,
,153,2007-10-08 00:00:00.000,G,2006-05-30,Fuel Cell,FC,NG,,8.00,8.00,Fairfield,CT,2007-05-31,2007-05-31,,CL&P Cedar Heights Substation,MIS,False,False,,,SWCT,,,,,,
,154,,G,2006-05-31,Gas Turbine (Additional Capacity),GT,DFO,,29.00,0.00,Suffolk,MA,2008-08-01,2008-06-01,,NSTAR Chelsea Substation,MIS,False,False,,,BOST,,,,,,
,155,2009-04-16 00:00:00.000,G,2006-06-02,Gas Turbine,,DFO NG,160.00,120.00,130.00,Middlesex,MA,2011-05-01,2011-03-01,,NSTAR Mystic Substation,MIS,False,False,ISO-NE,,BOST,,,,,,
,155,2009-05-22 00:00:00.000,G,2006-06-02,Fairfield University,,NG,,5.00,5.00,Fairfield,CT,2007-12-11,,,UI Ash Creek Substation,MIS,False,False,,,SWCT,,,,,,
,155,2009-02-11 00:00:00.000,G,2006-06-16,Fuel Cell,FC,NG,14.40,14.40,14.40,Fairfield,CT,2009-06-01,2009-06-01,,UI Pequonnock Substation,MIS,False,False,,,SWCT,,,,,,
,156,2011-05-26 00:00:00.000,G,2006-06-13,Salem Harbor Unit 1 Exciter Replacement,ST,BIT,,,,Essex,MA,2006-11-26,,,Salem Switchyard,MIS,True,True,ISO-NE,,BOST,,Document Posted,,,,
,156,,G,2006-06-13,Brayton Point Unit 3 Voltage Regulator Replacement,ST,BIT,,,,Bristol,MA,2006-05-26,,,Brayton Switchyard,MIS,False,False,,,RI,,,,,,
,157,2009-12-29 00:00:00.000,G,2006-06-21,Billerica Power,GT,NG WO,311.00,311.00,341.00,Middlesex,MA,2011-06-15,2011-05-15,2009-12-29,J-162 line to Tewksbury Substation,CNR,True,True,ISO-NE,,CMA,,Document Posted,,,,
,158,2009-05-22 00:00:00.000,G,2006-06-21,UTC - P&WA,,NG,,7.50,7.50,Middlesex,CT,2007-12-21,,,CL&P P&WA Substation,MIS,True,True,NU,,CT,,,,,,
,159,2008-11-12 00:00:00.000,G,2006-06-30,Gas Turbine,GT,NG,325.00,325.00,375.00,Fairfield,CT,2010-09-30,2010-06-30,2008-10-22,UI 345 kV Singer Substation,MIS,True,True,ISO-NE,,SWCT,,,,,,
,159,,G,2006-06-30,Fuel Cell,FC,NG,,30.00,30.00,Fairfield,CT,2008-12-31,2008-03-31,2006-10-25,NU Triangle Substation 11A,MIS,False,False,,,SWCT,,,,,,
,159,,G,2006-06-30,Fuel Cell,FC,NG,,30.00,30.00,Fairfield,CT,2008-12-31,2008-03-31,2006-10-25,UI Congress Street Substation 2C,MIS,False,False,,,SWCT,,,,,,
,160,2008-11-26 00:00:00.000,G,2006-06-30,Gas Turbine,GT,DFO NG,82.20,82.20,94.80,Middlesex,CT,2011-05-31,2011-04-30,2008-11-26,CL&P Middletown Substation,MIS,True,False,ISO-NE,,CT,,,,,,
,161,2010-07-16 00:00:00.000,G,2006-07-05,"Devon Units 15, 16, 17, 18",GT,KER NG,196.80,196.80,196.80,New Haven,CT,2010-06-09,2010-04-01,,Devon Substation,CNR,True,True,ISO-NE,,SWCT,,,,,,
,161,2011-06-27 00:00:00.000,G,2006-07-05,"Middletown 12, 13, 14 and 15",GT,JF KER NG,215.00,215.00,211.00,Middlesex,CT,2011-06-24,2011-04-05,,CL&P Middletown Substation or CL&P Scovill Rock Su,CNR,True,True,ISO-NE,,CT,,,,,,
,161,2011-02-15 00:00:00.000,G,2006-07-05,Middletown 11,GT,JF KER NG,107.50,107.50,110.00,Middlesex,CT,2011-06-01,2011-04-01,2011-02-10,CL&P Middletown Substation,CNR,True,True,ISO-NE,,CT,,,,,,
,161,2009-04-15 00:00:00.000,G,2006-07-05,Combined Cycle,CC,NG,223.00,630.00,690.00,New London,CT,2013-05-31,2013-02-01,2009-04-07,Montville Substation,MIS,False,False,ISO-NE,,CT,,,,,,
,161,2007-03-28 00:00:00.000,G,2006-07-17,Combustion Turbine,,NG,,,,,CT,2008-04-30,,,CL&P Rocky River Substation,MIS,False,False,,,SWCT,,,,,,
,162,2009-05-22 00:00:00.000,G,2006-07-18,Vernon Repowering,HD,WAT,,32.00,32.00,Windham,VT,2008-03-13,,,,MIS,True,True,ISO-NE,,VT,,,,,,
,163,2009-07-16 00:00:00.000,G,2006-07-24,Mirant Kendall Jet 2,GT,JF,18.00,18.00,22.00,Middlesex,MA,2010-01-31,2010-01-15,2009-07-14,Kendall Station in Cambridge,MIS,True,True,NSTAR,,BOST,Document Posted,Document Posted,,,,
,164,2009-12-15 00:00:00.000,G,2006-08-01,Combined Cycle( see # 201),GT,NG,320.00,158.00,196.00,Providence,RI,2012-06-01,2011-12-31,2009-12-14,345 kV RISE Substation,CNR,False,False,,BL,RI,,,,,,
,165,2009-04-17 00:00:00.000,G,2006-08-03,Combined Cycle( See # 226),CC,NG,563.00,563.00,616.00,Rockingham,NH,2013-06-30,2012-12-31,2009-04-10,345 kV Seabrook  Substation,MIS,False,False,ISO-NE,,NH,,,,,,
,166,2015-06-15 15:07:05.133,G,2006-08-09,Granite Reliable Power,WT,WND,94.50,94.50,94.50,Coos,NH,2012-02-15,2011-10-24,,PSNH W-179 115 kV line,CNR,True,True,ISO-NE,,NH,Document Posted,Document Posted,,,,
,167,2009-02-11 00:00:00.000,G,2006-08-10,Fuel Cell,FC,NG,16.00,16.00,16.00,New Haven,CT,2009-12-31,2009-12-31,,CL&P Cherry Street 13 kV substation,MIS,False,False,,,SWCT,,,,,,
,168,2009-10-01 00:00:00.000,G,2006-08-11,Wind Project-Phase 2( MPS Queue # 2&3),WT,WND,,250.00,250.00,,,2012-09-30,,2009-09-16,"Maine Public Service System, upgrades include tap ",MIS,False,False,MPS,,,,,,,,
,168,2009-10-01 00:00:00.000,G,2006-08-11,Wind Project-Phase 3( MPS Queue # 4),WT,WND,,250.00,250.00,,,2011-09-30,,2009-09-16,"Maine Public Service System, upgrades include tap ",,False,False,MPS,,,,,,,,
,169,,ETU,2006-08-15,Transmission Expansion,,,,,,,VT,2009-06-30,,,VELCO Coolidge Substation,,False,False,,,VT,,,,,,
,169,,G,2006-08-15,Biomass,ST,WDS,,25.00,27.50,Windsor,VT,2009-06-30,2009-04-30,2006-11-02,New Ludlow 115 kV Substation,MIS,False,False,,,VT,,,,,,
,170,2009-04-16 00:00:00.000,G,2006-08-25,Gas Turbine Capacity Increase        (see #155),,DFO NG,0.00,40.00,55.00,Middlesex,MA,2011-05-01,2011-03-01,2009-04-09,NSTAR Mystic Substation,MIS,False,False,ISO-NE,,BOST,,,,,,
,171,2009-06-30 00:00:00.000,G,2006-08-29,Thomas A. Watson Generating Station,GT,DFO NG,108.00,108.00,115.00,Norfolk,MA,2009-06-23,2009-03-01,,115 kV Potter Substation ,CNR,True,True,ISO-NE,,SEMA,Document Posted,Document Posted,,,,In Service
,172,2011-10-19 00:00:00.000,G,2006-08-29,Sheffield Wind Project,WT,WND,40.00,40.00,40.00,Caledonia,VT,2011-10-19,2011-09-19,,Irasburg - St. Johnsbury 115 kV,CNR,True,True,ISO-NE,,VT,,,,,,
,173,2009-02-11 00:00:00.000,G,2006-09-21,Wind Project,WT,WND,60.00,60.00,60.00,Rutland,VT,2010-10-30,2010-09-15,2009-01-21,115 kV West Rutland substation,MIS,False,False,,,VT,,,,,,
,174,2012-08-09 00:00:00.000,G,2006-10-13,Combined Cycle,CC,DFO NG,280.00,280.00,280.00,Hampden,MA,2015-07-01,2015-05-01,2012-08-10,345 kV Stony Brook Substation,CNR,True,True,ISO-NE,BL,WMA,,,,,,
,175,2009-05-15 00:00:00.000,G,2006-10-20,Gas Turbine,GT,DFO NG,175.00,175.00,203.60,Fairfield,CT,2010-06-01,2010-02-01,2009-05-13, 345 kV line # 321,MIS,False,False,ISO-NE,,SWCT,,,,,,
,176,2008-12-31 00:00:00.000,G,2006-10-20,Wind,WT,WND,145.50,145.50,145.50,Coos,NH,2008-12-30,2008-11-30,2008-12-29,PSNH 115 kV Whitefield substation,MIS,False,False,ISO-NE,,NH,,,,,,
,177,2008-12-31 00:00:00.000,G,2006-10-23,Gas Turbine,GT,DFO NG,190.00,190.00,190.00,Worcester,MA,2011-06-01,2011-03-01,2008-12-23,115 kV bus at Millbury substation,MIS,False,False,ISO-NE,,CMA,,Document Posted,,,,
,178,2017-05-25 09:41:59.853,G,2006-11-02,Brockton Combined Cycle,CC,DFO NG,332.00,332.00,371.00,Plymouth,MA,2019-05-31,2019-01-25,2017-05-25,115 kV F19 and E20 lines,NR,True,True,ISO-NE,,SEMA,Document Posted,Document Posted,,Document Posted,,
,179,2009-05-22 00:00:00.000,G,2006-11-06,Red Shield( Georgia Pacific/Old Town),ST,WDS,,16.00,16.00,Penobscot,ME,2006-11-01,,,BHE's Line 5 - 46 kV,MIS,False,False,ISO-NE,,BHE,,,,,,
,180,2017-04-21 06:48:52.749,ETU,2006-11-08,Transmission Expansion,,,,,,,CT,,,2007-05-31,CL&P Killingly 115 kV Substation,,False,False,,,CT,,,,,,
,180,2007-02-16 00:00:00.000,ETU,2006-11-08,Transmission Expansion,,,,,,,CT,,,,CL&P Card 345 kV Substation,,False,False,,,CT,,,,,,
,181,2017-04-21 06:49:21.189,ETU,2006-11-09,Transmission Expansion,,,0.00,,,,CT,,,2009-09-02,Lake Road 345 kV Substation,,True,False,ISO-NE,,CT,,,,,,
