Project ID,Cycle,Stage,Name,Commercial Name,Developer,State,County,Status,Project Type,Transmission Owner,MFO,MW Energy,MW Capacity,MW In Service,Capacity or Energy,Fuel,Submitted Date,Requested In-Service Date,Actual In-Service Date,Commercial Operation Milestone,Backfeed Date,Test Energy Date,Last Updated,Withdrawn Date,Withdrawn Remarks,Phase 1 SIS Report,Phase 1 SIS Report Status,Phase 2 SIS Report,Phase 2 SIS Report Status,Phase 3 SIS Report,Phase 3 SIS Report Status,Final SIS Report,Final SIS Report Status,EPA/GIA/WMPA Report,EPA/GIA/WMPA Report Status,CSA/USCA Report,CSA/USCA Report Status,Transmission Type,Rights (MW),TSR ID,TSR Start Date,TSR End Date,LTF MW
AG2-119,TC2,PHASE 2,Galion-Roberts South 138 kV II,,"Marion County Solar Project II, LLC",OH,Marion,Active,Generation Interconnection,ATSI,80.00,80.00,53.60,,Capacity,Solar,1/29/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-119/AG2-119_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-119/AG2-119_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-542,TC2,PHASE 2,Crissinger-Delaware Business Park 138kV,Green Camp Solar II,"Riverlake Energy, LLC",OH,Marion,Active,Generation Interconnection,ATSI,110.00,110.00,22.00,,Capacity,"Solar,Storage,Hybrid",9/10/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-542/AH1-542_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-542/AH1-542_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-572,TC2,PHASE 1,South Morral-Uncapher Switch 69 kV,,"Swamp Fox Solar, LLC",OH,Marion,Withdrawn,Generation Interconnection,AEP,30.00,30.00,19.30,,Capacity,Solar,9/10/2021,12/1/2024,,,,,10/31/2025,7/3/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-573,TC2,PHASE 1,South Morral-Uncapher Switch 69 kV,,"Swamp Fox Solar, LLC",OH,Marion,Withdrawn,Generation Interconnection,AEP,49.99,19.99,12.90,,Capacity,Solar,9/10/2021,12/1/2024,,,,,10/31/2025,7/3/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-595,TC2,PHASE 1,LaRue - North Waldo 138 kV,,"Riverlake Energy, LLC",OH,Marion,Withdrawn,Generation Interconnection,AEP,65.00,65.00,6.50,,Capacity,Solar,3/31/2021,6/1/2024,,,,,10/31/2025,7/3/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-075,TC2,Decision Point 1,North Waldo - Wild Creek 138 kV,,"Chestnut Solar, LLC",OH,Marion,Withdrawn,Generation Interconnection,AEP,68.00,8.00,24.70,0.00,CAPACITY_RESOURCE,Solar,7/29/2021,12/31/2028,,,,,11/11/2025,11/26/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-075/AH1-075_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AG2-589,TC2,Decision Point 1,Ravenswood - Hemlock 69 kV,,"Riverlake Energy, LLC",OH,Meigs,Withdrawn,Generation Interconnection,AEP,20.00,20.00,2.00,0.00,CAPACITY_RESOURCE,Solar,3/31/2021,3/1/2028,,,,,,12/2/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-589/AG2-589_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AH1-321,TC2,PHASE 1,Eldean 138 kV,,Invenergy Storage Development LLC,OH,Miami,Withdrawn,Generation Interconnection,Dayton,232.00,54.00,54.00,,Capacity,Storage,9/10/2021,12/31/2025,,,,,10/31/2025,7/3/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-704,TC2,PHASE 2,Hannibal 138 kV,,Long Ridge Energy Generation LLC,OH,Monroe,Active,Generation Interconnection,AEP,509.00,24.00,20.00,,Capacity,Natural Gas,4/3/2025,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-704/AH1-704_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-704/AH1-704_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-355,TC2,APPLICATION REVIEW,North Muskingum River - Philo 138 kV,,IRGAH Renewables Development LLC,OH,Morgan,Withdrawn,Generation Interconnection,AEP,125.00,125.00,82.40,,Capacity,"Solar,Storage,Hybrid",3/26/2021,6/1/2024,,,,,3/31/2025,3/28/2025,Customer Initiated Withdrawal,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-057,TC2,PHASE 2,Cardington-Liberty 69 kV II,,"Crossroads Solar I, LLC",OH,Morrow,Active,Generation Interconnection,ATSI,74.00,10.00,6.00,,Capacity,Solar,12/7/2020,,,,,,5/14/2026,,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-057/AG2-057_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-057/AG2-057_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-765,TC2,RRI APPLICATION REVIEW,,,"NextEra Energy Resources Interconnection Holdings, LLC",OH,Morrow,Withdrawn,Generation Interconnection,ATSI,205.00,205.00,205.00,,Capacity,Storage,,5/31/2029,,,,,5/5/2025,5/2/2025,Queue Not Required,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-060,TC2,PHASE 2,Cardington-Liberty 69 kV III,Crossroads Solar I,"Crossroads Solar I, LLC",OH,Morrow,Active,Generation Interconnection,ATSI,94.00,20.00,12.00,,Capacity,Solar,7/20/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-060/AH1-060_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-060/AH1-060_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-282,TC2,PHASE 2,Galion - Ohio Central 345 kV,,"Woodbury Solar, LLC",OH,Morrow,Active,Generation Interconnection,AEP,49.90,49.90,45.90,,Capacity,Solar,9/9/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-282/AH1-282_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-282/AH1-282_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-661,TC2,PHASE 2,Cannelville 12.47 kV,,"Tallgrass Muskingum Community Power, LLC",OH,Muskingum,Active,Generation Interconnection,AEP,10.07,10.07,9.06,,Capacity,Other,9/29/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-661/AH1-661_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-661/AH1-661_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-754,TC2,RRI APPLICATION REVIEW,,,"Cardinal Energy Storage East, LLC",OH,Muskingum,Withdrawn,Generation Interconnection,AEP,500.00,500.00,500.00,,Capacity,Storage,,6/11/2029,,,,,5/5/2025,5/2/2025,Queue Not Required,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-406,TC2,PHASE 2,Payne 69 kV,,Timber Road Solar Park LLC,OH,Paulding,Active,Generation Interconnection,AEP,49.90,0.00,10.98,,Capacity,Solar,3/30/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-406/AG2-406_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-406/AG2-406_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AF2-376,TC1,FINAL AGREEMENT,Timber Switch 138 kV,Timber Road II WF,Paulding Wind Farm II LLC,OH,Paulding,EP,Generation Interconnection,AEP,147.00,50.00,20.00,,Capacity,Storage,3/31/2020,12/31/2029,,12/31/2029,5/15/2029,5/29/2029,4/29/2026,,,,Not Applicable,,Not Applicable,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AF2-376/AF2-376_imp_PHASE_3.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/FINAL/AF2-376/AF2-376_imp_FINAL.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/gia/af2_376_gia.pdf,Posted,,Not Started,,,,,,
AG2-444,TC2,Decision Point 1,Bixby -  Biers Run 345 kV,,"Brook Trout Solar, LLC",OH,Pickaway,Withdrawn,Generation Interconnection,AEP,163.00,163.00,122.50,0.00,CAPACITY_RESOURCE,Solar,3/30/2021,12/31/2028,,,,,,12/2/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-444/AG2-444_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AG2-125,TC2,PHASE 2,Camden-Crystal 69 kV,,"Alamo Solar I, LLC",OH,Preble,Active,Generation Interconnection,Dayton,69.90,0.00,15.44,,Capacity,Solar,1/29/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-125/AG2-125_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-125/AG2-125_imp_PHASE_1.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-405,TC2,PHASE 2,Continental 69 kV,,Blue Harvest Solar Park LLC,OH,Putnam,Active,Generation Interconnection,AEP,49.90,0.00,10.98,,Capacity,Solar,3/30/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-405/AG2-405_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-405/AG2-405_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-669,TC2,Decision Point 1,Circleville-Biers Run 138 kV,,"Burley Solar, LLC",OH,Ross,Withdrawn,Generation Interconnection,AEP,50.00,50.00,30.00,0.00,CAPACITY_RESOURCE,Solar,9/30/2020,12/31/2029,,,,,12/2/2025,12/2/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-669/AH1-669_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AG2-289,TC2,PHASE 2,Amsden - Fremont Center 69 kV,,Chinchilla Solar LLC,OH,Seneca,Active,Generation Interconnection,AEP,66.60,66.60,,,Energy,Storage,3/23/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-289/AG2-289_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-289/AG2-289_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-290,TC2,PHASE 2,Amsden - Fremont Center 69 kV,,Chinchilla Solar LLC,OH,Seneca,Active,Generation Interconnection,AEP,105.00,38.40,,,Energy,Storage,3/22/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-290/AG2-290_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-290/AG2-290_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AF2-263,TC1,PHASE 1,Shelby 138 kV,,"AEUG Shelby Solar, LLC",OH,Shelby,Withdrawn,Generation Interconnection,Dayton,98.00,98.00,58.80,,Capacity,Solar,3/27/2020,7/1/2022,,,,,8/1/2024,6/21/2024,Customer Initiated Withdrawal,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AF2-263/AF2-263_imp_PHASE_1.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-752,TC2,RRI APPLICATION REVIEW,,,"Cardinal Energy Storage East, LLC",OH,Stark,Withdrawn,Generation Interconnection,AEP,400.00,400.00,400.00,,Capacity,Storage,,6/11/2029,,,,,5/5/2025,5/2/2025,Queue Not Required,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-706,TC2,PHASE 2,Lordstown 345 kV,,"Clean Energy Future - Lordstown, LLC",OH,Trumbull,Active,Generation Interconnection,ATSI,970.45,30.45,23.82,,Capacity,Natural Gas,4/7/2025,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-706/AH1-706_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-706/AH1-706_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-757,TC2,RRI APPLICATION REVIEW,,,"Cardinal Energy Storage East, LLC",OH,Union,Withdrawn,Generation Interconnection,AEP,500.00,500.00,500.00,,Capacity,Storage,,6/11/2029,,,,,5/5/2025,5/2/2025,Queue Not Required,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-569,TC2,PHASE 1,Tangy - National 138 kV,,"Glacier Ridge Solar, LLC",OH,Union,Withdrawn,Generation Interconnection,ATSI,42.00,42.00,31.30,,Capacity,Solar,9/10/2021,12/1/2024,,,,,10/31/2025,7/7/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AE1-092,TC1,FINAL AGREEMENT,Blue Jacket-Kirby 138 kV,Fountain Point Solar,Fountain Point Solar Energy LLC,OH,Union,EP,Generation Interconnection,Dayton,206.55,206.55,96.40,,Capacity,Solar,8/31/2018,4/30/2030,,4/30/2030,1/30/2030,1/31/2030,2/20/2026,,,,Not Applicable,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AE1-092/AE1-092_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AE1-092/AE1-092_imp_PHASE_3.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/FINAL/AE1-092/AE1-092_imp_FINAL.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/gia/ae1_092_gia.pdf,Posted,,Not Started,,,,,,
AG1-410,TC1,FINAL AGREEMENT,Maddox Creek-RP Mone 345 kV,Butterfly Meadows,"Butterfly Meadows Solar Project, LLC",OH,Van Wert,EP,Generation Interconnection,AEP,300.00,300.00,180.00,,Capacity,Solar,9/30/2020,2/15/2030,,2/15/2030,11/15/2029,12/3/2029,3/17/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-410/AG1-410_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-410/AG1-410_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AG1-410/AG1-410_imp_PHASE_3.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/FINAL/AG1-410/AG1-410_imp_FINAL.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/gia/ag1_410_gia.pdf,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/csa/ag1_410_csa.pdf,Posted,,,,,,
AG1-411,TC1,FINAL AGREEMENT,Maddox Creek-RP Mone 345 kV,Butterfly Meadows,"Butterfly Meadows Solar Project, LLC",OH,Van Wert,EP,Generation Interconnection,AEP,400.00,100.00,100.00,,Capacity,Storage,9/30/2020,2/15/2030,,2/15/2030,11/15/2029,12/3/2029,5/5/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-411/AG1-411_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-411/AG1-411_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AG1-411/AG1-411_imp_PHASE_3.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/FINAL/AG1-411/AG1-411_imp_FINAL.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/gia/ag1_411_gia.pdf,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/csa/ag1_411_csa.pdf,Posted,,,,,,
AH1-538,TC2,PHASE 1,East Lima - Haviland 138 kV,,"Riverlake Energy, LLC",OH,Van Wert,Withdrawn,Generation Interconnection,AEP,100.00,100.00,20.00,,Capacity,"Solar,Storage,Hybrid",9/10/2021,3/1/2025,,,,,10/31/2025,7/3/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-719,TC2,PHASE 2,Beverly 345 kV,,Washington Power Generation LLC,OH,Washington,Active,Generation Interconnection,AEP,694.00,24.00,21.00,,Capacity,Natural Gas,4/3/2025,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-719/AH1-719_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-719/AH1-719_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-577,TC2,Decision Point 1,Clutch 69 kV,,"Dragonfly Fields Solar Project, LLC",OH,Wayne,Withdrawn,Generation Interconnection,AEP,70.00,70.00,42.00,0.00,CAPACITY_RESOURCE,Solar,9/10/2021,12/31/2027,,,,,,12/1/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-577/AH1-577_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AH1-578,TC2,Decision Point 1,Clutch 69 kV,,"Dragonfly Fields Solar Project, LLC",OH,Wayne,Withdrawn,Generation Interconnection,AEP,98.00,28.00,28.00,0.00,CAPACITY_RESOURCE,Storage,9/10/2021,12/31/2027,,,,,,12/1/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-578/AH1-578_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AH1-764,TC2,RRI APPLICATION REVIEW,,,"Williams County Solar, LLC",OH,Williams,Withdrawn,Generation Interconnection,ATSI,148.00,148.00,148.00,,Capacity,"Solar,Storage,Hybrid",,7/1/2029,,,,,5/5/2025,5/2/2025,Queue Not Required,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AF2-321,TC1,PHASE 1,Stryker-Ridgeville 138 kV,,"Williams County Solar, LLC",OH,Williams,Withdrawn,Generation Interconnection,ATSI,148.00,148.00,88.80,,Capacity,Solar,3/30/2020,12/31/2023,,,,,1/27/2025,1/22/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AF2-321/AF2-321_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AF2-321/AF2-321_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AF2-126,TC1,FINAL AGREEMENT,Weston 69 kV II,Juliet Energy,"Juliet Energy Project, LLC",OH,Wood,UC,Generation Interconnection,ATSI,62.00,12.00,8.00,,Capacity,Solar,2/28/2020,6/1/2028,,6/1/2028,5/7/2026,6/25/2026,5/29/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AF2-126/AF2-126_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AF2-126/AF2-126_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AF2-126/AF2-126_imp_PHASE_3.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/FINAL/AF2-126/AF2-126_imp_FINAL.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/gia/af2_126_gia.pdf,Posted,,Not Started,,,,,,
AH1-711,TC2,PHASE 2,Lemoyne 345 kV,,"Troy Energy, LLC",OH,Wood,Active,Generation Interconnection,ATSI,1108.20,408.20,292.50,,Capacity,Natural Gas,4/9/2025,5/31/2030,,,,,6/2/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-711/AH1-711_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-711/AH1-711_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-565,TC2,PHASE 1,Lemoyne 345kV,Troy Battery Storage,"Troy Energy, LLC",OH,Wood,Withdrawn,Generation Interconnection,ATSI,950.00,250.00,250.00,,Capacity,Storage,9/10/2021,6/1/2025,,,,,10/31/2025,5/7/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-339,TC2,Decision Point 1,West Crawford 69 kV,,River Otter Solar LLC,OH,Wyandot,Withdrawn,Generation Interconnection,AEP,80.00,80.00,6.76,0.00,CAPACITY_RESOURCE,Solar,9/10/2021,12/31/2028,,,,,10/24/2025,11/27/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-339/AH1-339_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AG2-148,TC2,Decision Point 1,S Berwick - Galion 345 kV,,Armadillo Solar LLC,OH,Wyandot,Withdrawn,Generation Interconnection,AEP,86.00,86.00,0.00,0.00,CAPACITY_RESOURCE,Storage,2/22/2021,12/31/2028,,,,,,11/27/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-148/AG2-148_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AG2-329,TC2,PHASE 2,S Berwick - Galion 345 kV,,Wombat Solar LLC,OH,Wyandot,Active,Generation Interconnection,AEP,200.00,200.00,156.00,,Capacity,Storage,3/25/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-329/AG2-329_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-329/AG2-329_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-708,TC2,RRI APPLICATION REVIEW,,,"Hunterstown Generation, LLC",PA,Adams,Withdrawn,Generation Interconnection,ME,960.00,20.00,20.00,,Capacity,Natural Gas,,5/31/2025,,,,,5/5/2025,5/2/2025,Queue Not Required,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-562,TC2,PHASE 1,Springdale 138kV,Springdale Battery Storage II,"Springdale Energy, LLC",PA,Allegheny,Withdrawn,Generation Interconnection,APS,356.00,250.00,250.00,,Capacity,Storage,9/10/2021,6/1/2025,,,,,10/31/2025,6/30/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-150,TC2,APPLICATION PHASE,River Dock 23 kV,,"Lock+ Hydro Friends Fund XLII, LLC",PA,Allegheny,Withdrawn,Generation Interconnection,DL,5.25,5.25,5.25,,Capacity,Hydro,2/23/2021,12/31/2022,,,,,4/7/2025,4/7/2025,Customer Milestone Not Met,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-037,TC2,PHASE 2,Findlay-Clinton 23 kV,,PG Solar LLC,PA,Allegheny,Active,Generation Interconnection,DL,4.70,4.70,2.82,,Capacity,Solar,11/13/2020,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-037/AG2-037_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-037/AG2-037_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG1-549,TC1,PHASE 1,Keystone 230 kV,,"Plum Creek Energy, LLC",PA,Armstrong,Withdrawn,Generation Interconnection,PENELEC,100.00,100.00,85.00,,Capacity,"Solar,Storage,Hybrid",9/30/2020,10/31/2022,,,,,1/27/2025,1/22/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-549/AG1-549_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-549/AG1-549_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-386,TC2,APPLICATION REVIEW,Kittanning-Rural Valley 25 kV,,IMG Solar LLC,PA,Armstrong,Withdrawn,Generation Interconnection,APS,30.00,30.00,18.00,,Capacity,Solar,3/29/2021,4/1/2023,,,,,6/30/2025,3/14/2025,Customer Milestone Not Met,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AF1-240,TC1,PHASE 3,Timblin 34.5 kV,AR-PIERCE,AR-Pierce LLC,PA,Armstrong,Withdrawn,Generation Interconnection,PENELEC,15.75,15.75,11.00,,Capacity,Solar,9/30/2019,7/1/2022,,,,,11/4/2025,11/3/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AF1-240/AF1-240_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AF1-240/AF1-240_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AF1-240/AF1-240_imp_PHASE_3.htm,Posted,,Not Started,,Not Started,,Not Started,,,,,,
