Project ID,ISO,Status,Queue Date,Withdrawn Date,Proposed Date,State,County,Zone,MW Capacity,Fuel Type,Transmission Owner,Service Type,Study Cycle,Study Group,Name,Study Phase,POI Name,Developer,Done Date,POI,Completion Probability,Latitude,Longitude,Screening Started Date,Screening Complete Date,FIS Requested Date,FIS Approved Date,IA Signed Date,Construction Start Date,Construction End Date,Approved Energization Date,Approved Sync Date,Latest Milestone,Latest Milestone Date,Milestones
J1072,MISO,Done,2018-03-12 04:00:00+00:00,,2020-09-01 04:00:00+00:00,MN,Mower County,,150.00,Solar,NORTHERN STATES POWER COMPANY,NRIS,DPP-2018-APR,West,,,Adams 345 kV Substation,,2021-06-15 04:00:00+00:00,,,,,,,,,,,,,,,,
J1086,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,MN,Nobles County,,120.00,Solar,ITC MIDWEST,NRIS,DPP-2018-APR,West,,,Elk - Brewster 161 kV Line Tap,,,,,,,,,,,,,,,,,,
J1066,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2019-07-31 04:00:00+00:00,IL,Pike County,,44.00,Wind,"PRAIRIE POWER, INC.",E-NRIS,DPP-2018-APR,Central,,,El Dara Junction - Pittsfield 69 kV Line Tap,,,,,,,,,,,,,,,,,,
J1092,MISO,Done,2018-03-12 04:00:00+00:00,,2022-09-30 04:00:00+00:00,WI,Saint Croix County,,100.00,Solar,NORTHERN STATES POWER COMPANY,NRIS,DPP-2018-APR,West,,,Three Lakes 115 kV Substation,,2021-06-15 04:00:00+00:00,,,,,,,,,,,,,,,,
J1073,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,LA,Iberville Parish,,300.00,Solar,"ENTERGY LOUISIANA, LLC",NRIS,DPP-2018-APR,South,,,Webre 500 kV Substation,,,,,,,,,,,,,,,,,,
J1067,MISO,Done,2018-03-12 04:00:00+00:00,,2022-09-01 04:00:00+00:00,IN,"Jasper County,Pulaski County",,240.00,Solar,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,NRIS,DPP-2018-APR,Central,,,Reynolds - Burr Oak 345kV Line,,2021-10-12 04:00:00+00:00,,,,,,,,,,,,,,,,
J1087,MISO,Done,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,MO,Scott County,,200.00,Solar,Ameren Missouri,NRIS,DPP-2018-APR,Central,,,Miner - Kelso 161 kV Line Tap,,2021-10-12 04:00:00+00:00,,,,,,,,,,,,,,,,
J1093,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,AR,"Desha County,Drew County",,200.00,Solar,"ENTERGY ARKANSAS, LLC",NRIS,DPP-2018-APR,South,,,Reed Switch 115kV Substation,,,,,,,,,,,,,,,,,,
J1074,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,IN,Gibson County,,200.00,Solar,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",NRIS,DPP-2018-APR,Central,,,Francisco 138 kV sub,,,,,,,,,,,,,,,,,,
J1068,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2020-10-31 04:00:00+00:00,MI,Washtenaw County,,200.00,Wind,ITC MIDWEST,NRIS,DPP-2018-APR,East (ITC),,,Dorset 120 kV Substation,,,,,,,,,,,,,,,,,,
J1088,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,MI,Shiawassee County,,150.00,Solar,METC,NRIS,DPP-2018-APR,East (ITC),,,Cornell - Layton 138 kV Line Tap,,,,,,,,,,,,,,,,,,
J1094,MISO,Done,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,IL,Washington County,,150.00,Solar,AMEREN ILLINOIS,NRIS,DPP-2018-APR,Central,,,Prest 138kV Switching Station,,2021-10-12 04:00:00+00:00,,,,,,,,,,,,,,,,
J1069,MISO,Done,2018-03-12 04:00:00+00:00,,2022-09-01 04:00:00+00:00,IN,"Jasper County,Pulaski County",,200.00,Wind,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,NRIS,DPP-2018-APR,Central,,,Reynolds 345kV Substation,,2021-10-12 04:00:00+00:00,,,,,,,,,,,,,,,,
J1075,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2020-09-01 04:00:00+00:00,MI,Cass County,,350.00,Wind,METC,NRIS,DPP-2018-APR,East (ITC),,,Argenta - Weeds Lake - Hiple 345kV Line Tap,,,,,,,,,,,,,,,,,,
J1089,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,MI,Shiawassee County,,170.00,Solar,METC,NRIS,DPP-2018-APR,East (ITC),,,Cornell - Bell Rd 138 kV Line Tap,,,,,,,,,,,,,,,,,,
J1076,MISO,Done,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,LA,St. James Parish,,200.00,Solar,"ENTERGY LOUISIANA, LLC",NRIS,DPP-2018-APR,South,,,Vacherie Sub 230 kV Substation,,2021-01-06 05:00:00+00:00,,,,,,,,,,,,,,,,
J1095,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,MS,DeSoto County,,300.00,Solar,"ENTERGY MISSISSIPPI, LLC",NRIS,DPP-2018-APR,South,,,Twinkletown 230kV Substation,,,,,,,,,,,,,,,,,,
J1077,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2020-09-01 04:00:00+00:00,MI,Cass County,,250.00,Wind,METC,NRIS,DPP-2018-APR,East (ITC),,,Argenta - Weeds Lake - Hiple 345kV Line Tap,,,,,,,,,,,,,,,,,,
J1096,MISO,Done,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,IL,Saline County,,150.00,Solar,AMEREN ILLINOIS,NRIS,DPP-2018-APR,Central,,,Norris City North - Muddy 138 kV Line,,2021-10-12 04:00:00+00:00,,,,,,,,,,,,,,,,
J1078,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,AR,Mississippi County,,300.00,Solar,"ENTERGY ARKANSAS, LLC",NRIS,DPP-2018-APR,South,,,San Souci 500 kV Substation,,,,,,,,,,,,,,,,,,
J1097,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,AR,"Lonoke County,Pulaski County",,500.00,Solar,"ENTERGY ARKANSAS, LLC",NRIS,DPP-2018-APR,South,,,KEO EHV 500 kV Substation,,,,,,,,,,,,,,,,,,
J1079,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,LA,St. Charles Parish,,200.00,Solar,"ENTERGY LOUISIANA, LLC",NRIS,DPP-2018-APR,South,,,Waterford 1&2 230 kV Substation,,,,,,,,,,,,,,,,,,
J1098,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2022-09-30 04:00:00+00:00,MN,Jackson County,,40.00,Solar,NORTHERN STATES POWER COMPANY,NRIS,DPP-2018-APR,West,,,Lakefield 345 kV Substation,,,,,,,,,,,,,,,,,,
J1099,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,LA,Iberville Parish,,200.00,Solar,"ENTERGY LOUISIANA, LLC",NRIS,DPP-2018-APR,South,,,Derrick 230 kV Substation,,,,,,,,,,,,,,,,,,
J1120,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-01 04:00:00+00:00,TX,Jefferson County,,145.00,Wind,"ENTERGY TEXAS, INC.",NRIS,DPP-2018-APR,South,,,Big Hill CO - Bayou Farms CO 138 kV Line Tap,,,,,,,,,,,,,,,,,,
J1121,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-01 04:00:00+00:00,WI,Marathon County,,200.00,Solar,American Transmission Co. LLC,NRIS,DPP-2018-APR,East (ATC),,,Stone Lake - (Pershing) - Gardner Park 345 kV Line Tap,,,,,,,,,,,,,,,,,,
J1122,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2022-09-01 04:00:00+00:00,IA,Pottawattamie County,,200.00,Wind,MIDAMERICAN ENERGY COMPANY,NRIS,DPP-2018-APR,West,,,Council Bluffs - Fallow Avenue 345 kV Line Tap,,,,,,,,,,,,,,,,,,
J1123,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-01 04:00:00+00:00,MO,Audrain County,,150.00,Wind,Ameren Missouri,NRIS,DPP-2018-APR,Central,,,Spencer Creek 345 kV Substation,,,,,,,,,,,,,,,,,,
J1140,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2020-08-01 04:00:00+00:00,MN,Benton County,,80.00,Solar,MINNESOTA POWER,NRIS,DPP-2018-APR,West,,,Platte River 115 kV Substation,,,,,,,,,,,,,,,,,,
J1100,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,TX,Grimes County,,200.00,Solar,"ENTERGY TEXAS, INC.",NRIS,DPP-2018-APR,South,,,Grimes 345 kV Substation,,,,,,,,,,,,,,,,,,
J1124,MISO,Done,2018-03-12 04:00:00+00:00,,2021-09-15 04:00:00+00:00,MN,Olmsted County,,100.00,Solar,SMMPA,NRIS,DPP-2018-APR,West,,,Byron 345kV Substation,,2021-06-15 04:00:00+00:00,,,,,,,,,,,,,,,,
J1141,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2019-10-01 04:00:00+00:00,MI,Manistee County,,17.00,Thermal,METC,NRIS,DPP-2018-APR,East (ITC),,,Filer - BoxbdJ - Stronach 138kV Line Tap,,,,,,,,,,,,,,,,,,
J1142,MISO,Done,2018-03-12 04:00:00+00:00,,2020-06-01 04:00:00+00:00,LA,St. James Parish,,20.00,Solar,"ENTERGY LOUISIANA, LLC",NRIS,DPP-2018-APR,South,,,Vacherie 230kV Substation,,2020-07-10 04:00:00+00:00,,,,,,,,,,,,,,,,
J1125,MISO,Done,2018-03-12 04:00:00+00:00,,2021-07-31 04:00:00+00:00,AR,Cross County,,135.00,Solar,"ENTERGY ARKANSAS, LLC",NRIS,DPP-2018-APR,South,,,Wynne South - Wynne East AECC 161 kV Line Tap,,2020-08-12 04:00:00+00:00,,,,,,,,,,,,,,,,
J1101,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-01 04:00:00+00:00,WI,Manitowoc County,,20.00,Storage,American Transmission Co. LLC,NRIS,DPP-2018-APR,East (ATC),,,Kewaunee 138kV Substation,,2021-04-12 04:00:00+00:00,,,,,,,,,,,,,,,,
J1143,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2020-08-01 04:00:00+00:00,MN,Morrison County,,100.00,Solar,MINNESOTA POWER,NRIS,DPP-2018-APR,West,,,Blanchard - Little Falls 115 kV Line,,,,,,,,,,,,,,,,,,
J1102,MISO,Done,2018-03-12 04:00:00+00:00,,2021-06-13 04:00:00+00:00,IL,Logan County,,70.00,Solar,AMEREN ILLINOIS,NRIS,DPP-2018-APR,Central,,,Fogarty 138 kV Substation,,2021-09-13 04:00:00+00:00,,,,,,,,,,,,,,,,
J1127,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,WI,Green County,,49.90,Solar,American Transmission Co. LLC,NRIS,DPP-2018-APR,East (ATC),,,Albany - Bass Creek 138 kV Line Tap,,,,,,,,,,,,,,,,,,
J1144,MISO,Done,2018-03-12 04:00:00+00:00,,2021-09-01 04:00:00+00:00,MS,"Covington County,Lamar County",,96.00,Solar,COOPERATIVE ENERGY,NRIS,DPP-2018-APR,South,,,Moselle - Columbia 161kV Line Tap,,2020-09-10 04:00:00+00:00,,,,,,,,,,,,,,,,
J1103,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-01 04:00:00+00:00,MI,Tuscola County,,20.00,Storage,ITC MIDWEST,NRIS,DPP-2018-APR,East (ITC),,,Bauer - (Kirk) - Ringle 345kV Line Tap,,,,,,,,,,,,,,,,,,
J1128,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,MN,Freeborn County,,150.00,Solar,SMMPA,NRIS,DPP-2018-APR,West,,,Hayward - Murphy Creek 161 kV Line Tap,,,,,,,,,,,,,,,,,,
J1145,MISO,Done,2018-03-12 04:00:00+00:00,,2021-04-01 04:00:00+00:00,MO,Callaway County,,250.00,Solar,Ameren Missouri,NRIS,DPP-2018-APR,Central,,,Overton - (McCrede) - Montgomery 345 kV Line Tap,,2022-03-31 04:00:00+00:00,,,,,,,,,,,,,,,,
J1129,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-01-02 05:00:00+00:00,WI,Rock County,,65.00,Solar,American Transmission Co. LLC,NRIS,DPP-2018-APR,East (ATC),,,Paddock - Townline Rd 138 kV Line Tap,,,,,,,,,,,,,,,,,,
J1146,MISO,Done,2018-03-12 04:00:00+00:00,,2019-01-04 05:00:00+00:00,AR,Mississippi County,,10.00,Thermal,"ENTERGY ARKANSAS, LLC",NRIS,DPP-2018-APR,South,,,San Souci 500 kV Substation,,2020-08-12 04:00:00+00:00,,,,,,,,,,,,,,,,
J1104,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-01 04:00:00+00:00,WI,"Washington County,Waukesha County",,100.00,Storage,American Transmission Co. LLC,NRIS,DPP-2018-APR,East (ATC),,,Germantown - Bark River 138kV Line,,,,,,,,,,,,,,,,,,
J1147,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-09-30 04:00:00+00:00,AR,St. Francis County,,100.00,Solar,"ENTERGY ARKANSAS, LLC",ERIS,DPP-2018-APR,South,,,Moses - McCrory 161 kV Line tap,,,,,,,,,,,,,,,,,,
J1105,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2020-09-01 04:00:00+00:00,MN,Dakota County,,200.00,Solar,NORTHERN STATES POWER COMPANY,NRIS,DPP-2018-APR,West,,,Hampton Corners 345 kV Substation,,,,,,,,,,,,,,,,,,
J1106,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-08-01 04:00:00+00:00,MN,Redwood County,,414.00,Wind,GREAT RIVER ENERGY,NRIS,DPP-2018-APR,West,,,Lyon County - Cedar Mountain 345 kV Circuit 2 Line,,,,,,,,,,,,,,,,,,
J1148,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2022-06-01 04:00:00+00:00,IN,Posey County,,54.00,Thermal,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",NRIS,DPP-2018-APR,Central,,,AB Brown 138 kV Substation,,,,,,,,,,,,,,,,,,
J1107,MISO,Done,2018-03-12 04:00:00+00:00,,2021-09-01 04:00:00+00:00,MO,Cape Girardeau County,,200.00,Solar,Ameren Missouri,NRIS,DPP-2018-APR,Central,,,Kelso - Lutesville 345 kV Line Tap,,2021-10-12 04:00:00+00:00,,,,,,,,,,,,,,,,
J1108,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-06-13 04:00:00+00:00,MN,Douglas County,,150.00,Solar,MISSOURI RIVER ENERGY SERVICES,NRIS,DPP-2018-APR,West,,,Alexandria 345 kV Substation,,,,,,,,,,,,,,,,,,
J1149,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-11-15 05:00:00+00:00,MN,Yellow Medicine County,,200.00,Solar,NORTHERN STATES POWER COMPANY,NRIS,DPP-2018-APR,West,,,Hazel Creek 230 kV Substation,,,,,,,,,,,,,,,,,,
J1109,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-08-01 04:00:00+00:00,ND,Cass County,,207.00,Wind,NORTHERN STATES POWER COMPANY,NRIS,DPP-2018-APR,West,,,Bison 345kV Substation,,,,,,,,,,,,,,,,,,
J1170,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-08-01 04:00:00+00:00,ND,Cass County,,200.00,Solar,NORTHERN STATES POWER COMPANY,NRIS,DPP-2018-APR,West,,,Bison 345 kV Substation,,,,,,,,,,,,,,,,,,
J1171,MISO,Done,2018-03-12 04:00:00+00:00,,2021-08-01 04:00:00+00:00,WI,Dodge County,,100.00,Solar,American Transmission Co. LLC,NRIS,DPP-2018-APR,East (ATC),,,Butternut 138 kV Substation,,2021-05-19 04:00:00+00:00,,,,,,,,,,,,,,,,
J1172,MISO,Done,2018-03-12 04:00:00+00:00,,2021-07-01 04:00:00+00:00,MI,Genesee County,,50.00,Solar,METC,NRIS,DPP-2018-APR,East (ITC),,,Dort - Garfield 138 kV Line Tap,,2021-05-03 04:00:00+00:00,,,,,,,,,,,,,,,,
J1190,MISO,Done,2019-01-22 05:00:00+00:00,,2023-10-01 04:00:00+00:00,IA,Clinton County,,200.00,Solar,ITC MIDWEST,NRIS,DPP-2019,West,,,Calamus East 161 kV Substation,,2023-01-26 05:00:00+00:00,,,,,,,,,,,,,,,,
J1173,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2019-12-01 05:00:00+00:00,MI,Lenawee County,,80.00,Solar,CONSUMERS ENERGY COMPANY,NRIS,DPP-2018-APR,East (ITC),,,Raisin - METC Tap 138kV Line Tap,,,,,,,,,,,,,,,,,,
J1191,MISO,Withdrawn,2019-02-04 05:00:00+00:00,,2022-07-31 04:00:00+00:00,MO,Boone County,,64.00,Solar,"City of Columbia, MO",NRIS,DPP-2019,Central,,,Bolstad 69 kV Substation,,,,,,,,,,,,,,,,,,
J1174,MISO,Done,2018-03-12 04:00:00+00:00,,2021-10-31 04:00:00+00:00,IA,Worth County,,165.00,Solar,ITC MIDWEST,NRIS,DPP-2018-APR,West,,,Ledyard - Colby 345 kV Line Tap,,2022-02-07 05:00:00+00:00,,,,,,,,,,,,,,,,
J1192,MISO,Withdrawn,2019-03-25 04:00:00+00:00,,2021-07-01 04:00:00+00:00,MI,Eaton County,,35.00,Solar,METC,NRIS,DPP-2019,East (ITC),,,Oneida 138kV Substation,,2022-08-17 04:00:00+00:00,,,,,,,,,,,,,,,,
J1175,MISO,Done,2018-03-12 04:00:00+00:00,,2021-10-31 04:00:00+00:00,IA,Worth County,,165.00,Wind,ITC MIDWEST,ERIS,DPP-2018-APR,West,,,Ledyard - Colby 345kV Line Tap,,2022-02-07 05:00:00+00:00,,,,,,,,,,,,,,,,
J1193,MISO,Withdrawn,2019-04-22 04:00:00+00:00,,2023-10-01 04:00:00+00:00,ND,Morton County,,103.10,Thermal,MONTANA-DAKOTA UTILITIES CO.,NRIS,DPP-2019,West,,,Heskitt 115 kV Switchyard,,,,,,,,,,,,,,,,,,
J1176,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-10-31 04:00:00+00:00,IA,"Cerro Gordo County,Worth County",,145.00,Wind,ITC MIDWEST,NRIS,DPP-2018-APR,West,,,Lime Creek 161 kV Substation,,,,,,,,,,,,,,,,,,
J1194,MISO,Done,2019-04-24 04:00:00+00:00,,2021-10-01 04:00:00+00:00,MI,"Midland County,Saginaw County",,225.20,Wind,METC,NRIS,DPP-2019,East (ITC),,,Murphy 138 kV Substation,,,,,,,,,,,,,,,,,,
J1177,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2020-09-30 04:00:00+00:00,MO,Schuyler County,,300.00,Wind,AMEREN TRANSMISSION COMPANY OF ILLINOIS,NRIS,DPP-2018-APR,West,,,Hughes 345 kV Switching Station (J541 POI),,,,,,,,,,,,,,,,,,
J1195,MISO,Withdrawn,2019-04-24 04:00:00+00:00,,2021-10-01 04:00:00+00:00,MI,Branch County,,150.40,Wind,METC,NRIS,DPP-2019,East (ITC),,,Wagner 138 kV Substation,,,,,,,,,,,,,,,,,,
J1178,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2020-07-01 04:00:00+00:00,MI,Eaton County,,65.00,Solar,METC,NRIS,DPP-2018-APR,East (ITC),,,Oneida 138 kV Substation,,2021-05-03 04:00:00+00:00,,,,,,,,,,,,,,,,
J1196,MISO,Done,2019-04-25 04:00:00+00:00,,2022-08-29 04:00:00+00:00,MI,Sanilac County,,200.00,Solar,ITC MIDWEST,NRIS,DPP-2019,East (ITC),,,Greenwood - Rapson (Banner) 345 kV Line Tap,,2022-10-31 04:00:00+00:00,,,,,,,,,,,,,,,,
J1179,MISO,Withdrawn,2018-03-12 04:00:00+00:00,,2021-10-31 04:00:00+00:00,MN,Chisago County,,300.00,Solar,NORTHERN STATES POWER COMPANY,NRIS,DPP-2018-APR,West,,,Rush City - Red Rock 230 kV Line Tap,,,,,,,,,,,,,,,,,,
J1197,MISO,Withdrawn,2019-04-25 04:00:00+00:00,,2021-06-15 04:00:00+00:00,IL,LaSalle County,,75.00,Storage,AMEREN ILLINOIS,NRIS,DPP-2019,Central,,,Corbin 138kV Substation,,,,,,,,,,,,,,,,,,
J1198,MISO,Done,2019-04-25 04:00:00+00:00,,2021-06-15 04:00:00+00:00,IL,Jasper County,,51.80,Hybrid,AMEREN ILLINOIS,NRIS,DPP-2019,Central,,,Newton 345kV Substation,,,,,,,,,,,,,,,,,,
J1199,MISO,Done,2019-04-25 04:00:00+00:00,,2021-06-15 04:00:00+00:00,IL,Fulton County,,20.00,Hybrid,AMEREN ILLINOIS,NRIS,DPP-2019,Central,,,Duck Creek 345kV Substation,,,,,,,,,,,,,,,,,,
J1240,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2022-09-01 04:00:00+00:00,MO,Audrain County,,135.00,Solar,Ameren Missouri,NRIS,DPP-2019,Central,,,Spencer Creek 345kV Substation,,,,,,,,,,,,,,,,,,
J1241,MISO,Done,2019-04-29 04:00:00+00:00,,2022-09-01 04:00:00+00:00,IL,Jefferson County,,200.00,Solar,AMEREN ILLINOIS,NRIS,DPP-2019,Central,,,West Mt Vernon - Xenia 345kV Line,,,,,,,,,,,,,,,,,,
J1242,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2022-05-15 04:00:00+00:00,IL,Hancock County,,25.00,Solar,AMEREN ILLINOIS,E-NRIS,DPP-2019,Central,,,Hamilton Line 796 Tap to Audrian 69kV Line,,,,,,,,,,,,,,,,,,
J1283,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2023-03-01 05:00:00+00:00,AR,Jefferson County,,269.99,Thermal,"ENTERGY ARKANSAS, LLC",NRIS,DPP-2019,South,,,White Bluff - Arsenal C and White Bluff - Arsenal D 115kV Line,,,,,,,,,,,,,,,,,,
J1284,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2023-10-30 04:00:00+00:00,IA,Linn County,,250.00,Solar,ITC MIDWEST,NRIS,DPP-2019,West,,,Duane Arnold - Tiffin (MEC) 345 kV Line Tap,,,,,,,,,,,,,,,,,,
J1285,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2023-10-30 04:00:00+00:00,IA,Linn County,,50.00,Storage,ITC MIDWEST,NRIS,DPP-2019,West,,,Duane Arnold - Tiffin (MEC) 345 kV Line Tap,,,,,,,,,,,,,,,,,,
J1243,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2022-05-15 04:00:00+00:00,IL,McDonough County,,25.00,Solar,AMEREN ILLINOIS,E-NRIS,DPP-2019,Central,,,Macomb West #2 - Blandlnsville Tap 69kV Line,,,,,,,,,,,,,,,,,,
J1286,MISO,Done,2019-04-29 04:00:00+00:00,,2022-10-30 04:00:00+00:00,LA,Evangeline Parish,,150.00,Solar,CLECO POWER LLC,ERIS,DPP-2019,South,,,Manuel 138 kV Substation,,2021-11-29 05:00:00+00:00,,,,,,,,,,,,,,,,
J1273,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2023-09-29 04:00:00+00:00,IN,"Marshall County,Starke County",,100.00,Solar,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,NRIS,DPP-2019,Central,,,Burr Oak - East Winnamac 138 kV Line Tap,,,,,,,,,,,,,,,,,,
J1244,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2021-09-15 04:00:00+00:00,MI,Houghton County,,38.40,Wind,American Transmission Co. LLC,NRIS,DPP-2019,East (ATC),,,Winona - Toivola - Portage Tap - Atlantic Mine 69kV Line,,,,,,,,,,,,,,,,,,
J1287,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2022-07-01 04:00:00+00:00,MS,Tunica County,,50.00,Solar,"ENTERGY MISSISSIPPI, LLC",NRIS,DPP-2019,South,,,Tunica - Crenshaw 115kV Line,,,,,,,,,,,,,,,,,,
J1274,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2022-07-01 04:00:00+00:00,IN,Posey County,,100.00,Hybrid,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",NRIS,DPP-2019,Central,,,Point 69kV Substation,,,,,,,,,,,,,,,,,,
J1245,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2022-10-30 04:00:00+00:00,AR,Arkansas County,,50.00,Storage,"ENTERGY ARKANSAS, LLC",NRIS,DPP-2019,South,,,Stuttgart Ricuskey - Woodward 230 kV,,,,,,,,,,,,,,,,,,
J1288,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2023-08-01 04:00:00+00:00,IN,Vermillion County,,606.70,Thermal,"DUKE ENERGY INDIANA, LLC",NRIS,DPP-2019,Central,,,Cayuga - Sugar Creek 345kVLine,,,,,,,,,,,,,,,,,,
J1275,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2023-10-30 04:00:00+00:00,KY,Henderson County,,100.00,Solar,BIG RIVERS ELECTRIC CORPORATION,NRIS,DPP-2019,Central,,,Henderson 161 kV Substation,,,,,,,,,,,,,,,,,,
J1246,MISO,Done,2019-04-29 04:00:00+00:00,,2023-10-31 04:00:00+00:00,LA,Iberville Parish,,725.20,Thermal,"ENTERGY LOUISIANA, LLC",NRIS,DPP-2019,South,,,Bayou Labutte 500kV Substation,,2022-04-06 04:00:00+00:00,,,,,,,,,,,,,,,,
J1253,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2021-08-01 04:00:00+00:00,WI,Fond du Lac County,,100.00,Solar,American Transmission Co. LLC,NRIS,DPP-2019,East (ATC),,,South Fond Du Lac to Fitzgerald 345 kV line,,,,,,,,,,,,,,,,,,
J1276,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2022-07-01 04:00:00+00:00,IN,Posey County,,100.00,Hybrid,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",ERIS,DPP-2019,Central,,,Point 69kV Substation,,,,,,,,,,,,,,,,,,
J1247,MISO,Done,2019-04-29 04:00:00+00:00,,2020-08-01 04:00:00+00:00,LA,"St. Mary,St. Mary Parish",,16.98,Thermal,CLECO POWER LLC,ERIS,DPP-2019,South,,,Ivanhoe 138kV Substation,,2022-05-31 04:00:00+00:00,,,,,,,,,,,,,,,,
J1254,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2023-10-31 04:00:00+00:00,IN,Knox County,,150.00,Solar,"DUKE ENERGY INDIANA, LLC",NRIS,DPP-2019,Central,,,Merom - Gibson - Wheatland 345kV Line,,,,,,,,,,,,,,,,,,
J1277,MISO,Withdrawn,2019-04-29 04:00:00+00:00,,2022-10-30 04:00:00+00:00,TX,Liberty County,,130.00,Solar,"ENTERGY TEXAS, INC.",NRIS,DPP-2019,South,,,Pintail 138 kV Substation,,,,,,,,,,,,,,,,,,
J1248,MISO,Done,2019-04-29 04:00:00+00:00,,2021-08-01 04:00:00+00:00,MI,Calhoun County,,100.00,Solar,METC,NRIS,DPP-2019,East (ITC),,,Marshall - Black Stone 138 kV line,,2022-08-17 04:00:00+00:00,,,,,,,,,,,,,,,,
J1255,MISO,Done,2019-04-29 04:00:00+00:00,,2022-10-30 04:00:00+00:00,MI,Ionia County,,200.00,Solar,METC,NRIS,DPP-2019,East (ITC),,,Marquette - Vergennes 138 kV Line Tap,,2022-10-31 04:00:00+00:00,,,,,,,,,,,,,,,,
