Project ID,ISO,Queue Date,Status,County,State,POI Name,MW Capacity,Fuel Type,Proposed Date,Transmission Owner,Study Cycle,Study Group,Service Type,Done Date
J1837,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Shelby,IL,Pana - Route 51 138kV,200.00,Wind,2023-06-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2020,Central,NRIS,
J1741,MISO,2020-06-24 04:00:00+00:00,Withdrawn,Cass,IN,Walton 345kV  Substation,270.00,Solar,2023-06-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS,
J1838,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Dane,WI,Christiana 138 kV,320.00,Thermal,2025-02-12 05:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1742,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Porter,IN,Babcock - Lake George 345 kV,294.10,Solar,2023-08-01 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2020,Central,NRIS,
J1839,MISO,2020-06-25 04:00:00+00:00,Done,Macon,IL,Decatur ADM North 138 kV,325.00,Thermal,2027-01-01 05:00:00+00:00,AMEREN ILLINOIS,DPP-2020,Central,NRIS,
J1840,MISO,2020-06-25 04:00:00+00:00,Done,De Witt,IL,Clinton to Goose Creek-4545 345kV line,250.00,Solar,2023-08-30 04:00:00+00:00,AMEREN ILLINOIS,DPP-2020,Central,NRIS,
J1743,MISO,2022-04-06 04:00:00+00:00,Done,Miami,IN,Deedsville 345 kV Substation,292.90,Solar,2023-08-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS,
J1841,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Cross,AR,Forrest City to Wynne S 161 KV Line,52.00,Wind,2023-06-01 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2020,South,NRIS,
J1744,MISO,2022-04-05 04:00:00+00:00,Done,Cumberland,IL,Hutsonville - Neoga 138 kV,149.50,Solar,2023-08-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2020,Central,NRIS,
J1842,MISO,2021-10-19 04:00:00+00:00,Done,Cross,AR,FORREST CITY N SS - WYNNE SOUTH 161.0kV,135.00,Wind,2026-02-02 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2020,South,NRIS-Only,
J1745,MISO,2020-06-23 04:00:00+00:00,Done,Winnebago,WI,Fitzgerald 138 kV,100.00,Solar,2025-06-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1843,MISO,2022-01-06 05:00:00+00:00,Withdrawn,Dane,WI,Christiana 138 kV,12.00,Thermal,2023-03-15 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1844,MISO,2020-12-31 05:00:00+00:00,Active,Washtenaw,MI,19CVTRY,100.00,Storage,2024-10-07 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS,
J1746,MISO,2020-06-24 04:00:00+00:00,Done,Columbia,WI,Columbia 138 kV,150.00,Solar,2025-06-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1845,MISO,2020-12-31 05:00:00+00:00,Active,Calhoun,MI,18BATTLC,100.00,Storage,2025-10-06 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1846,MISO,2021-07-22 04:00:00+00:00,Active,Renville,MN,PANTHER,200.00,Hybrid,2024-09-01 04:00:00+00:00,GREAT RIVER ENERGY,DPP-2021,West,NRIS,
J1747,MISO,2020-06-23 04:00:00+00:00,Done,Madison,MS,J830 POI,50.00,Solar,2022-02-28 05:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2020,South,NRIS,
J1847,MISO,2021-08-09 04:00:00+00:00,Withdrawn,Mower,MN,Murphy Creek 161kV substation,200.00,Solar,2024-06-01 04:00:00+00:00,SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY,DPP-2021,West,NRIS,
J1848,MISO,2021-08-12 04:00:00+00:00,Withdrawn,Van Buren,MI,Covert,1128.00,Thermal,2023-04-01 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS-Only,
J1849,MISO,2021-11-30 05:00:00+00:00,Done,Hardin,TX,Cypress 230 kV,200.00,Solar,2025-01-01 05:00:00+00:00,"ENTERGY TEXAS, INC.",DPP-2021,South,NRIS,
J1850,MISO,2021-11-24 05:00:00+00:00,Withdrawn,St. Martin,LA,Kirk - Cecelia 138kV Line,100.00,Solar,2024-11-30 05:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2021,South,NRIS,
J1749,MISO,2020-06-24 04:00:00+00:00,Withdrawn,West Baton Rouge,LA,Addis - Big Cajun 230kV,50.00,Hybrid,2022-08-01 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2020,South,NRIS,
J1851,MISO,2021-11-30 05:00:00+00:00,Done,Morehouse,LA,CROSSETT NORTH - BEEKMAN 115.0kV,185.00,Solar,2025-01-01 05:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2021,South,ERIS,
J1852,MISO,2022-06-16 04:00:00+00:00,Withdrawn,Cass,ND,Bison 345 kV,200.00,Solar,2025-06-01 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2021,West,NRIS,
J1750,MISO,2022-04-06 04:00:00+00:00,Done,Marquette,MI,Other_,149.70,Solar,2023-08-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1853,MISO,2021-08-17 04:00:00+00:00,Withdrawn,Des Moines,IA,Denmark - Newport,50.00,Storage,2024-10-01 04:00:00+00:00,ITC MIDWEST,DPP-2021,West,NRIS,
J1855,MISO,2021-11-17 05:00:00+00:00,Done,Jackson,AR,MALLORY 161,500.00,Solar,2026-04-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1751,MISO,2022-04-06 04:00:00+00:00,Done,Wood,WI,Saratoga - Badger West 138.0kV,150.50,Solar,2023-08-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1856,MISO,2021-11-17 05:00:00+00:00,Done,Jackson,AR,SHOFFNER - NEWPORT,150.00,Solar,2026-04-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1857,MISO,2021-11-17 05:00:00+00:00,Withdrawn,Cross,AR,EBONY SS -  5WM LEHI-W,250.00,Solar,2026-04-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1752,MISO,2022-05-06 04:00:00+00:00,Done,Portage,WI,Golden Sands - Arnott (O-119),148.10,Solar,2023-08-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1858,MISO,2021-11-30 05:00:00+00:00,Done,Mississippi,AR,Sandy Bayou,440.00,Solar,2026-04-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1753,MISO,2020-06-23 04:00:00+00:00,Withdrawn,Green,WI,Columbia-South Fond du Lac 345kV,300.00,Solar,2024-06-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1860,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Lenawee,MI,Morocco to Beecher 138kV (8.36 miles from Morocco),60.00,Storage,2024-09-15 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1861,MISO,2022-03-28 04:00:00+00:00,Active,LaPorte,IN,STILLWELL - L.N.G. PLANT 138.0kV,45.00,Storage,2024-09-15 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2021,Central,NRIS,
J1754,MISO,2020-06-25 04:00:00+00:00,Withdrawn,McHenry,ND,McHenry ND,200.00,Wind,2023-04-01 04:00:00+00:00,GREAT RIVER ENERGY,DPP-2020,West,NRIS,
J1862,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Clinton,MI,Bingham West 138kV,45.00,Storage,2024-09-15 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1863,MISO,2021-08-16 04:00:00+00:00,Active,Otsego,MI,Vantyle 138kV,60.00,Storage,2024-09-15 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1866,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Clark,WI,T Corners 115kV Sub,125.00,Wind,2024-09-15 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2021,West,NRIS,
J1867,MISO,2021-11-22 05:00:00+00:00,Active,Franklin,IA,Quinn,200.00,Wind,2025-09-01 04:00:00+00:00,ITC MIDWEST,DPP-2021,West,NRIS,
J1755,MISO,2020-06-25 04:00:00+00:00,Done,Bureau,IL,Bureau County 138 kV,147.20,Wind,2022-08-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2020,Central,NRIS,
J1868,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Winn,LA,Winnfield to Standard 115kV,260.00,Solar,2024-09-15 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2021,South,NRIS,
J1869,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Winn,LA,Winnfield to Standard 115kV,78.00,Storage,2024-09-15 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2021,South,NRIS,
J1756,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Shelby,IN,Gwynneville to Sunnyside 345kV,309.00,Hybrid,2023-03-31 04:00:00+00:00,INDIANAPOLIS POWER & LIGHT COMPANY,DPP-2020,Central,NRIS,
J1870,MISO,2021-08-16 04:00:00+00:00,Done,Tangipahoa,LA,Independence Substation 230kV,200.00,Solar,2024-09-15 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2021,South,NRIS,
J1757,MISO,2020-06-24 04:00:00+00:00,Withdrawn,Coles,IL,Kansas - Faraday 345 kV,300.00,Wind,2023-04-20 04:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,DPP-2020,Central,NRIS,
J1871,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Tangipahoa,LA,Independence Substation 230kV,60.00,Storage,2024-09-15 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2021,South,NRIS,
J1872,MISO,2021-08-16 04:00:00+00:00,Done,Union,AR,El Dorado 500kV Substation,250.00,Solar,2024-09-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1758,MISO,2020-06-24 04:00:00+00:00,Withdrawn,Barnes,ND,Pillsburry Substation  230kV,42.00,Wind,2023-12-01 05:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2020,West,NRIS,
J1873,MISO,2021-08-16 04:00:00+00:00,Done,Union,AR,El Dorado 500kV Substation,250.00,Solar,2024-09-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1874,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Union,AR,El Dorado 500kV Substation,75.00,Storage,2024-09-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1875,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Union,AR,El Dorado 500kV Substation,75.00,Storage,2024-09-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1760,MISO,2020-06-15 04:00:00+00:00,Done,Liberty,TX,Timberland 230kV,205.00,Solar,2023-10-01 04:00:00+00:00,"ENTERGY TEXAS, INC.",DPP-2020,South,NRIS,2023-01-18 05:00:00+00:00
J1876,MISO,2022-03-28 04:00:00+00:00,Withdrawn,Decatur,IN,Greensburg,140.00,Solar,2024-09-15 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2021,Central,NRIS,
J1877,MISO,2022-03-28 04:00:00+00:00,Withdrawn,Decatur,IN,Greensburg 138kV,45.00,Storage,2024-09-15 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2021,Central,NRIS,
J1761,MISO,2020-06-24 04:00:00+00:00,Withdrawn,Barnes,ND,Maple River 230kV,39.00,Wind,2023-12-01 05:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2020,West,E-NRIS,
J1880,MISO,2021-08-16 04:00:00+00:00,Active,Ottawa,MI,Argenta to Tallmadge 345kV (33 miles from Argenta),60.00,Storage,2024-09-15 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1882,MISO,2022-03-28 04:00:00+00:00,Active,Tazewell,IL,San Jose Rail 138kV,45.00,Storage,2024-09-15 04:00:00+00:00,AMEREN ILLINOIS,DPP-2021,Central,NRIS,
J1762,MISO,2020-06-24 04:00:00+00:00,Withdrawn,Iron,MI,Crystal Falls - Aspen 69 kV,22.50,Solar,2023-09-15 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1883,MISO,2021-07-21 04:00:00+00:00,Withdrawn,Ouachita,LA,Rilla 115kV,100.00,Solar,2023-06-10 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2021,South,NRIS-Only,
J1763,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Cavalier,ND,Langdon Substation 115kV,33.00,Wind,2023-12-01 05:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2020,West,NRIS-Only,
J1884,MISO,2021-08-12 04:00:00+00:00,Withdrawn,Columbia,WI,Columbia 345 kV,200.00,Storage,2024-10-30 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2021,East (ATC),NRIS,
J1885,MISO,2021-08-17 04:00:00+00:00,Withdrawn,Henderson,KY,REID EHV 345 KV SUBSTATION,300.00,Solar,2025-04-01 04:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,DPP-2021,Central,NRIS,
J1764,MISO,2020-06-24 04:00:00+00:00,Withdrawn,Perry,MO,Seminary/Perryville 138kV,125.00,Solar,2023-09-01 04:00:00+00:00,"WABASH VALLEY POWER ASSOCIATION, INC.",DPP-2020,Central,NRIS,
J1886,MISO,2021-08-17 04:00:00+00:00,Withdrawn,Henderson,KY,REID EHV 345 KV SUBSTATION,300.00,Solar,2025-04-01 04:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,DPP-2021,Central,NRIS,
J1888,MISO,2022-01-25 05:00:00+00:00,Withdrawn,Oliver,ND,Square Butte 230 kV Substation East,175.00,Wind,2024-04-01 04:00:00+00:00,MINNESOTA POWER INC.,DPP-2021,West,NRIS,
J1889,MISO,2021-08-04 04:00:00+00:00,Active,Linn,IA,Mount Vernon,60.00,Solar,2025-06-30 04:00:00+00:00,ITC MIDWEST,DPP-2021,West,NRIS,
J1765,MISO,2020-06-11 04:00:00+00:00,Withdrawn,Tipton,IN,Tipton West Substation 230kV,93.20,Solar,2023-10-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS,
J1890,MISO,2025-04-17 04:00:00+00:00,Done,Sabine,LA,HARTBURG - AEP LAYFIELD 500.0kV,270.00,Solar,2024-09-30 04:00:00+00:00,"ENTERGY TEXAS, INC.",DPP-2021,South,NRIS,
J1891,MISO,2021-08-19 04:00:00+00:00,Done,Attala,MS,230 kV McAdams Substation,200.00,Hybrid,2024-10-31 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2021,South,NRIS,
J1766,MISO,2020-06-24 04:00:00+00:00,Withdrawn,Fallon,MT,Keystone XL (Pumping station - 14) - 115kV,20.00,Hybrid,2023-10-15 04:00:00+00:00,MONTANA-DAKOTA UTILITIES CO.,DPP-2020,West,NRIS,
J1893,MISO,2021-11-01 04:00:00+00:00,Withdrawn,Morton,ND,Mandan 230 kV,500.00,Wind,2024-04-01 04:00:00+00:00,MONTANA-DAKOTA UTILITIES CO.,DPP-2021,West,NRIS,
J1894,MISO,2021-10-29 04:00:00+00:00,Active,Kalamazoo,MI,Jaguar 138 kV,200.00,Storage,2024-09-30 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1767,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Hancock,IA,Burt to Emery  161kV,37.00,Wind,2023-12-01 05:00:00+00:00,ITC MIDWEST,DPP-2020,West,NRIS-Only,
J1895,MISO,2023-10-03 04:00:00+00:00,Active,Kenosha,WI,Balsam,200.00,Storage,2024-09-30 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2021,East (ATC),NRIS,
J1897,MISO,2021-12-14 05:00:00+00:00,Done,Mississippi,AR,DELL EHV - SAN SOUCI 500.0kV,500.00,Hybrid,2024-08-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1768,MISO,2020-06-16 04:00:00+00:00,Withdrawn,Orange,IN,Lost River Substation  345,200.00,Solar,2023-04-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS,
J1898,MISO,2021-08-13 04:00:00+00:00,Active,Olmsted,MN,Byron 161 kV,200.00,Storage,2024-09-30 04:00:00+00:00,SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY,DPP-2021,West,NRIS,
J1769,MISO,2020-06-25 04:00:00+00:00,Done,Howard,IA,Beaver Creek to Rice 161 kV line tap (same POI as J898),120.00,Wind,2023-10-01 04:00:00+00:00,DAIRYLAND POWER COOPERATIVE,DPP-2020,West,NRIS,
J1899,MISO,2021-12-22 05:00:00+00:00,Done,Mississippi,AR,DELL EHV - SAN SOUCI 500.0kV,500.00,Hybrid,2024-08-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,NRIS,
J1900,MISO,2021-08-13 04:00:00+00:00,Active,Wayne,MI,Brownstown 12  120kV,200.00,Storage,2024-09-30 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS,
J1770,MISO,2020-06-19 04:00:00+00:00,Withdrawn,Vermilion,IL,Hoopston 138kV,150.00,Wind,2024-10-31 04:00:00+00:00,AMEREN ILLINOIS,DPP-2020,Central,ERIS,
J1901,MISO,2022-03-25 04:00:00+00:00,Withdrawn,Webster,KY,South Henderson,200.00,Storage,2024-09-30 04:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,DPP-2021,Central,NRIS,
J1902,MISO,2021-08-13 04:00:00+00:00,Active,Wayne,MI,IRONTON,200.00,Storage,2024-09-30 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS,
J1771,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Cumberland,IL,Casey - Sullivan 345 kV,197.30,Solar,2023-08-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2020,Central,NRIS,
J1903,MISO,2021-08-03 04:00:00+00:00,Withdrawn,Osceola,IA,"Osceola (43.431167, -95.416667)",140.00,Wind,2024-10-31 04:00:00+00:00,ITC MIDWEST,DPP-2021,West,NRIS-Only,
J1772,MISO,2020-06-22 04:00:00+00:00,Done,White,IN,Reynolds 345KV,200.00,Solar,2023-08-31 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2020,Central,NRIS,
J1904,MISO,2021-08-17 04:00:00+00:00,Done,Acadia,LA,Richard 138 kV,100.00,Solar,2025-11-08 05:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2021,South,NRIS,
J1905,MISO,2021-08-23 04:00:00+00:00,Withdrawn,Sanilac,MI,Banner-Rapson 345kV Transmission Line,200.00,Solar,2023-11-01 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS,
J1773,MISO,2020-06-22 04:00:00+00:00,Done,Lafayette,WI,Hill Valley to Cardinal 345kV,300.00,Wind,2024-04-15 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1906,MISO,2021-08-12 04:00:00+00:00,Withdrawn,Washington,LA,BOGALUSA,100.00,Storage,2022-12-02 05:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2021,South,NRIS,
J1907,MISO,2021-08-12 04:00:00+00:00,Withdrawn,Newton,TX,Other,100.00,Storage,2022-12-02 05:00:00+00:00,"ENTERGY TEXAS, INC.",DPP-2021,South,NRIS,
J1774,MISO,2020-06-24 04:00:00+00:00,Withdrawn,Warren,IN,Cayuga 345kV,50.00,Wind,2023-05-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS-Only,
J1908,MISO,2021-08-12 04:00:00+00:00,Withdrawn,Evangeline,LA,Cocodrie,100.00,Storage,2022-12-02 05:00:00+00:00,CLECO POWER LLC,DPP-2021,South,NRIS,
J1909,MISO,2021-08-24 04:00:00+00:00,Withdrawn,Bay,MI,Gallagher-Tittabawassee 345kV Transmission Line,200.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1775,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Calumet,WI,Forest Junction Substation 345kV,150.00,Solar,2023-12-01 05:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1910,MISO,2021-08-24 04:00:00+00:00,Withdrawn,Bay,MI,Gallagher-Tittabawassee 345kV Transmission Line,200.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1911,MISO,2021-08-22 04:00:00+00:00,Withdrawn,Livingston,MI,Madrid - Blackfoot 345kV,200.00,Solar,2023-11-01 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS,
J1776,MISO,2020-06-25 04:00:00+00:00,Withdrawn,Osceola,IA,Dickinson County Switch Yard 161kV,34.00,Wind,2023-12-01 05:00:00+00:00,ITC MIDWEST,DPP-2020,West,NRIS-Only,
J1912,MISO,2021-08-22 04:00:00+00:00,Withdrawn,Sanilac,MI,Greenwood-Rapson 345kV Transmission Line,200.00,Solar,2023-11-01 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS,
J1913,MISO,2021-08-19 04:00:00+00:00,Withdrawn,Midland,MI,Murphy-Tittabawassee 345kV Transmission Line,200.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1777,MISO,2020-06-25 04:00:00+00:00,Done,Perry,IL,Aster 138kV Substation,100.00,Solar,2023-09-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2020,Central,NRIS,
J1914,MISO,2023-10-05 04:00:00+00:00,Active,Presque Isle,MI,PORT CALCITE - ROCKPORT 138.0kV,150.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1915,MISO,2021-08-22 04:00:00+00:00,Withdrawn,Bay,MI,Almeda Junction-Shale 138kV Transmission Line,150.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1778,MISO,2020-06-22 04:00:00+00:00,Done,Kenosha,WI,Paris 138 kV,100.00,Solar,2024-10-31 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1916,MISO,2023-10-19 04:00:00+00:00,Active,Branch,MI,NEWTON,100.00,Solar,2023-11-01 04:00:00+00:00,"ENTERGY TEXAS, INC.",DPP-2021,East (ITC),NRIS,
J1917,MISO,2021-08-19 04:00:00+00:00,Active,Livingston,MI,MADRID - MAJESTIC 345.0kV,165.00,Solar,2023-11-01 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS,
J1779,MISO,2021-09-01 04:00:00+00:00,Done,Dane,WI,Rockdale,200.00,Hybrid,2024-10-31 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1918,MISO,2021-08-24 04:00:00+00:00,Done,Montcalm,MI,KENOWA - NELSON ROAD 345.0kV,132.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1920,MISO,2021-08-22 04:00:00+00:00,Withdrawn,Leelanau,MI,Tuscola-Arrowhead 120kV Transmission Line,125.00,Solar,2023-11-01 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS,
J1780,MISO,2020-06-23 04:00:00+00:00,Done,Montgomery,IN,Other_,200.00,Solar,2023-08-15 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS,
J1921,MISO,2021-08-22 04:00:00+00:00,Withdrawn,Montcalm,MI,Deja- Derby Jct 138kV Transmission line,125.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1781,MISO,2020-06-22 04:00:00+00:00,Done,Iowa,WI,Hill Valley 345kV,300.00,Wind,2024-04-15 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2020,East (ATC),NRIS,
J1922,MISO,2021-08-19 04:00:00+00:00,Withdrawn,Bay,MI,Cottage Grove-Karn 138 kV,150.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1923,MISO,2021-08-19 04:00:00+00:00,Withdrawn,Huron,MI,Rapson 120 kV substation,200.00,Solar,2023-11-01 04:00:00+00:00,ITC,DPP-2021,East (ITC),NRIS,
J1782,MISO,2020-06-23 04:00:00+00:00,Done,Montgomery,IN,WABASH RIVER GEN. STA. TO WHITESVILLE SOUTH SUB 230kV,150.00,Solar,2025-03-01 05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS,
J1924,MISO,2021-08-22 04:00:00+00:00,Withdrawn,Bay,MI,Cottage Grove-Seven Mile 138 kV,150.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1783,MISO,2020-06-23 04:00:00+00:00,Done,Montgomery,IN,WABASH RIVER GEN. STA. TO WHITESVILLE SOUTH SUB 230 kV,150.00,Solar,2025-03-01 05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS,
J1925,MISO,2021-08-17 04:00:00+00:00,Withdrawn,Livingston,MI,Tihart-Latson 138 kV,100.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1926,MISO,2022-03-23 04:00:00+00:00,Active,Tazewell,IL,Mackinaw,200.00,Wind,2025-10-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2021,Central,NRIS,
J1784,MISO,2020-06-23 04:00:00+00:00,Withdrawn,Henry,IN,New Castle to Hagerstown 69 kV,39.00,Solar,2023-09-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS,
J1927,MISO,2021-12-03 05:00:00+00:00,Active,Muscatine,IA,Grandview Substation 69 kV,23.40,Solar,2027-08-01 04:00:00+00:00,MUSCATINE POWER AND WATER,DPP-2021,West,NRIS,
J1785,MISO,2022-01-11 05:00:00+00:00,Withdrawn,LaPorte,IN,Maple 69 kV,100.00,Solar,2024-07-12 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2020,Central,NRIS,
J1929,MISO,2021-08-24 04:00:00+00:00,Active,Cheboygan,MI,Other_,110.00,Solar,2025-10-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1786,MISO,2020-06-24 04:00:00+00:00,Done,Sullivan,IN,Gibson Sta - Merom (HED) 345.0kV,200.00,Solar,2023-06-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2020,Central,NRIS,
J1930,MISO,2021-08-24 04:00:00+00:00,Withdrawn,Columbia,WI,N Madison - Columbia,100.00,Storage,2024-10-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2021,East (ATC),NRIS,
